file_name,pitch,pitch_hz,fft_distance,stft_distance,log_mel_spectrogram_distance_raw,log_mel_spectrogram_distance_normalized,log_mel_num_elements
bass_electronic_018-022-100.wav,22,29.13523509488062,32008.8203125,7007.8046875,155.55662536621094,0.009645128060900976,16128
bass_electronic_018-023-025.wav,23,30.86770632850775,32030.876953125,7011.72314453125,156.51498413085938,0.00970455010732015,16128
bass_electronic_018-023-075.wav,23,30.86770632850775,32685.833984375,7155.2490234375,188.76455688476562,0.011704151592557393,16128
bass_electronic_018-023-127.wav,23,30.86770632850775,32676.505859375,7152.2197265625,188.85255432128906,0.011709607782818023,16128
bass_electronic_018-024-025.wav,24,32.70319566257483,32810.5546875,7183.47802734375,192.9686737060547,0.011964823518480574,16128
bass_electronic_018-024-100.wav,24,32.70319566257483,32633.474609375,7142.6064453125,188.29977416992188,0.011675333219861228,16128
bass_electronic_018-026-025.wav,26,36.70809598967594,32688.740234375,7151.3125,190.64227294921875,0.01182057743980771,16128
bass_electronic_018-026-075.wav,26,36.70809598967594,32559.3203125,7124.14306640625,188.0321044921875,0.011658736637660436,16128
bass_electronic_018-026-127.wav,26,36.70809598967594,32590.806640625,7126.974609375,188.54104614257812,0.011690293039594377,16128
bass_electronic_018-027-075.wav,27,38.890872965260115,32489.41796875,7107.630859375,184.81227111816406,0.011459094191354418,16128
bass_electronic_018-029-025.wav,29,43.653528929125486,32586.248046875,7135.24365234375,190.16464233398438,0.011790962446303595,16128
bass_electronic_018-029-075.wav,29,43.653528929125486,32550.021484375,7113.21044921875,186.6449432373047,0.011572727135249547,16128
bass_electronic_018-030-050.wav,30,46.2493028389543,32563.0,7130.228515625,187.21820068359375,0.011608271371750604,16128
bass_electronic_018-031-025.wav,31,48.999429497718666,32510.255859375,7112.2890625,180.8925323486328,0.011216054833124555,16128
bass_electronic_018-032-025.wav,32,51.91308719749314,32659.345703125,7150.5078125,185.81980895996094,0.011521565535711863,16128
bass_electronic_018-032-127.wav,32,51.91308719749314,32455.57421875,7105.0,181.02139282226562,0.011224044693840874,16128
bass_electronic_018-033-075.wav,33,55.0,32753.5546875,7169.408203125,197.91983032226562,0.01227181487613254,16128
bass_electronic_018-035-075.wav,35,61.7354126570155,32590.91015625,7129.7607421875,188.19020080566406,0.011668539236462305,16128
bass_electronic_018-035-100.wav,35,61.7354126570155,32416.421875,7087.79541015625,182.1585235595703,0.011294551311977326,16128
bass_electronic_018-035-127.wav,35,61.7354126570155,32472.30859375,7099.7607421875,184.5225372314453,0.011441129540640211,16128
bass_electronic_018-037-025.wav,37,69.29565774421802,32388.34375,7091.56787109375,176.83651733398438,0.010964565806918673,16128
bass_electronic_018-037-050.wav,37,69.29565774421802,32323.255859375,7077.50341796875,173.6832733154297,0.010769052164895194,16128
bass_electronic_018-037-100.wav,37,69.29565774421802,32365.078125,7086.5048828125,177.0863037109375,0.010980053553505549,16128
bass_electronic_018-040-050.wav,40,82.4068892282175,32865.03515625,7191.9638671875,191.39633178710938,0.011867332080053904,16128
bass_electronic_018-040-100.wav,40,82.4068892282175,32616.365234375,7136.59423828125,185.73158264160156,0.011516095153869145,16128
bass_electronic_018-041-050.wav,41,87.30705785825097,32620.978515625,7082.00830078125,180.3407745361328,0.011181843659234426,16128
bass_electronic_018-043-075.wav,43,97.99885899543733,32210.419921875,7050.7177734375,169.4056854248047,0.010503824741121322,16128
bass_electronic_018-044-075.wav,44,103.82617439498628,32207.64453125,7044.19140625,163.036865234375,0.010108932616218688,16128
bass_electronic_018-045-075.wav,45,110.0,32084.8828125,6939.6572265625,160.27427673339844,0.009937641166505359,16128
bass_electronic_018-048-075.wav,48,130.8127826502993,32208.91015625,7049.1669921875,165.03758239746094,0.010232985019683838,16128
bass_electronic_018-049-050.wav,49,138.59131548843604,32191.623046875,7038.4423828125,157.900634765625,0.009790465945289248,16128
bass_electronic_018-049-075.wav,49,138.59131548843604,32157.6875,7032.1025390625,157.4917755126953,0.009765115049150255,16128
bass_electronic_018-050-025.wav,50,146.8323839587038,32078.9375,6915.78173828125,155.47080993652344,0.009639807163722931,16128
bass_electronic_018-050-075.wav,50,146.8323839587038,31700.7890625,6907.52587890625,155.25082397460938,0.009626167161124093,16128
bass_electronic_018-051-100.wav,51,155.56349186104046,32171.548828125,7034.6904296875,158.77230834960938,0.009844513166518439,16128
bass_electronic_018-052-075.wav,52,164.81377845643496,32240.3203125,7057.70458984375,165.95101928710938,0.010289621731591604,16128
bass_electronic_018-053-075.wav,53,174.61411571650194,32247.869140625,7060.29052734375,167.09133911132812,0.010360326085771834,16128
bass_electronic_018-054-050.wav,54,184.9972113558172,32350.671875,7080.767578125,168.07508850097656,0.010421322451697456,16128
bass_electronic_018-054-100.wav,54,184.9972113558172,32238.48828125,7056.53515625,165.37635803222656,0.010253990453387063,16128
bass_electronic_018-056-025.wav,56,207.65234878997256,32283.283203125,7051.541015625,158.0253143310547,0.00979819657310607,16128
bass_electronic_018-057-100.wav,57,220.0,31784.65234375,6925.47607421875,154.52427673339844,0.009581118349045042,16128
bass_electronic_018-058-100.wav,58,233.08188075904496,32242.482421875,7053.2490234375,159.1255340576172,0.00986641456210424,16128
bass_electronic_018-059-025.wav,59,246.94165062806206,32279.384765625,7065.2890625,162.1495361328125,0.010053914690774584,16128
bass_electronic_018-060-075.wav,60,261.6255653005986,32314.162109375,7074.89013671875,162.90322875976562,0.010100646624489435,16128
