epoch,algorithm_head_loss,algorithm_head_sparse_categorical_accuracy,freq_log2_head_loss,freq_log2_head_mae,freq_log2_head_mse,loss,ratio_class_head_loss,ratio_class_head_sparse_categorical_accuracy,val_algorithm_head_loss,val_algorithm_head_sparse_categorical_accuracy,val_freq_log2_head_loss,val_freq_log2_head_mae,val_freq_log2_head_mse,val_loss,val_ratio_class_head_loss,val_ratio_class_head_sparse_categorical_accuracy,learning_rate
0,1.3279109001159668,0.3546920120716095,0.214372918009758,0.5346876978874207,0.4496210515499115,5.409543037414551,2.6249992847442627,0.10624224692583084,1.4371075630187988,0.3471074402332306,0.08325999230146408,0.3288014531135559,0.16736885905265808,5.303187847137451,2.3685755729675293,0.145454540848732,0.00019999999494757503
1,0.9812520146369934,0.5390657186508179,0.12093915790319443,0.39297521114349365,0.24584411084651947,4.361810207366943,2.327810049057007,0.15750309824943542,0.885259211063385,0.6049586534500122,0.05417654290795326,0.2615383565425873,0.10766075551509857,3.9315638542175293,2.1233391761779785,0.19173553586006165,0.00019999999494757503
2,0.8707848787307739,0.5890864133834839,0.11295996606349945,0.37880218029022217,0.22807011008262634,3.895610809326172,2.086568593978882,0.22116577625274658,0.7048835754394531,0.6776859760284424,0.04782387986779213,0.23978181183338165,0.0940314456820488,3.117518901824951,1.6779303550720215,0.3421487510204315,0.00019999999494757503
3,0.7899338603019714,0.6275320649147034,0.099078468978405,0.3518337309360504,0.19974547624588013,3.4558277130126953,1.8178529739379883,0.29805704951286316,0.7319759130477905,0.6330578327178955,0.04736240208148956,0.2436976432800293,0.09367571771144867,2.9397127628326416,1.475458025932312,0.4231404960155487,0.00019999999494757503
