log_mel_mae,loss,mae,stft_mae,val_log_mel_mae,val_loss,val_mae,val_stft_mae,learning_rate,epoch
4.043554306030273,3.202913522720337,0.2606247663497925,1.2414354085922241,4.020443439483643,3.1715497970581055,0.2504076659679413,1.1907929182052612,0.0010000000474974513,20
4.034651756286621,3.195894241333008,0.2607470452785492,1.2387901544570923,4.09065580368042,3.2208962440490723,0.25023937225341797,1.1914477348327637,0.0010000000474974513,21
4.035501480102539,3.196934223175049,0.26067477464675903,1.240298867225647,4.095826625823975,3.227484703063965,0.2512853741645813,1.201361060142517,0.0010000000474974513,22
4.015252113342285,3.1819753646850586,0.260743111371994,1.2376492023468018,3.8364651203155518,3.0410265922546387,0.2510147988796234,1.1849963665008545,0.0010000000474974513,23
4.0267839431762695,3.189675807952881,0.26067009568214417,1.2364376783370972,3.8606975078582764,3.061174154281616,0.25213754177093506,1.1956254243850708,0.0010000000474974513,24
4.004711151123047,3.1742725372314453,0.2606831192970276,1.2365870475769043,4.100351333618164,3.226999044418335,0.2503950595855713,1.1891826391220093,0.0010000000474974513,25
4.00909423828125,3.176513433456421,0.2608967125415802,1.2338111400604248,3.972001314163208,3.1386618614196777,0.25017249584198,1.1942040920257568,0.0010000000474974513,26
3.9898226261138916,3.1627678871154785,0.26073458790779114,1.2329931259155273,3.987905502319336,3.148881435394287,0.25002697110176086,1.191169023513794,0.0010000000474974513,27
3.9815218448638916,3.156217336654663,0.2608337700366974,1.230513334274292,3.9913034439086914,3.1486432552337646,0.2508031129837036,1.1824395656585693,0.0010000000474974513,28
3.9654552936553955,3.145536422729492,0.26090946793556213,1.2323919534683228,3.8875651359558105,3.076503276824951,0.2497139275074005,1.1840137243270874,0.0010000000474974513,29
3.9712235927581787,3.1493942737579346,0.2609522044658661,1.2318114042282104,3.828850507736206,3.036041736602783,0.2508537769317627,1.1861486434936523,0.0010000000474974513,30
3.96797776222229,3.1467294692993164,0.2609270215034485,1.230478048324585,4.100512504577637,3.229018211364746,0.25196757912635803,1.1955273151397705,0.0010000000474974513,31
3.9487082958221436,3.1324424743652344,0.2608807682991028,1.2278276681900024,4.117039680480957,3.2392566204071045,0.2503986656665802,1.191098928451538,0.0010000000474974513,32
3.945472240447998,3.13027024269104,0.26092052459716797,1.2281259298324585,4.01057243347168,3.1667473316192627,0.25250759720802307,1.1978176832199097,0.0010000000474974513,33
3.94433856010437,3.129089593887329,0.26094335317611694,1.2268604040145874,3.8747129440307617,3.0670254230499268,0.25097787380218506,1.1824159622192383,0.0010000000474974513,34
3.945141553878784,3.129692792892456,0.261025607585907,1.2269744873046875,4.003345012664795,3.16176176071167,0.24965964257717133,1.1980746984481812,0.0010000000474974513,35
3.9132344722747803,3.1062023639678955,0.2610527276992798,1.2231308221817017,3.8007025718688965,3.018873691558838,0.25192514061927795,1.1946111917495728,0.0010000000474974513,36
3.918046236038208,3.110494375228882,0.26114264130592346,1.226210355758667,3.9302785396575928,3.106139898300171,0.2511848509311676,1.1831525564193726,0.0010000000474974513,37
3.9165635108947754,3.109011650085449,0.26114600896835327,1.2247446775436401,3.9572670459747314,3.1258275508880615,0.24998979270458221,1.1858056783676147,0.0010000000474974513,38
3.912752866744995,3.1061789989471436,0.26113075017929077,1.2241791486740112,3.7778844833374023,2.9964473247528076,0.25115126371383667,1.1731020212173462,0.0010000000474974513,39
3.907480478286743,3.1015207767486572,0.26119858026504517,1.2209409475326538,4.016750812530518,3.1664462089538574,0.2527240812778473,1.1823954582214355,0.0010000000474974513,40
3.902177333831787,3.0982513427734375,0.26120856404304504,1.2224262952804565,4.074282646179199,3.2081706523895264,0.25029945373535156,1.1872271299362183,0.0010000000474974513,41
3.902395486831665,3.0977017879486084,0.26122748851776123,1.2200957536697388,3.9658312797546387,3.1291635036468506,0.25021159648895264,1.176944613456726,0.0010000000474974513,42
3.8823792934417725,3.083369731903076,0.2611840069293976,1.2190239429473877,3.8856923580169678,3.074004650115967,0.25077110528945923,1.1800799369812012,0.0010000000474974513,43
3.8833835124969482,3.0837624073028564,0.26125994324684143,1.217976689338684,3.974515914916992,3.1343841552734375,0.2506120204925537,1.1740728616714478,0.0010000000474974513,44
3.8904359340667725,3.0886032581329346,0.26131710410118103,1.217665433883667,3.9422061443328857,3.1147208213806152,0.25094732642173767,1.1839193105697632,0.0010000000474974513,45
3.8629889488220215,3.069096088409424,0.2613319158554077,1.2166882753372192,3.7684788703918457,2.993123769760132,0.2531835436820984,1.1839535236358643,0.0010000000474974513,46
3.8782496452331543,3.0802876949310303,0.2613195478916168,1.2183890342712402,3.9308156967163086,3.104552745819092,0.2510088384151459,1.1766119003295898,0.0010000000474974513,47
3.86997652053833,3.073127031326294,0.26130056381225586,1.2138100862503052,3.9101178646087646,3.091373920440674,0.2515225112438202,1.1809808015823364,0.0010000000474974513,48
3.8606162071228027,3.0670876502990723,0.2614266574382782,1.215519905090332,3.8969180583953857,3.080357789993286,0.2509717345237732,1.1750518083572388,0.0010000000474974513,49
3.8596973419189453,3.0661139488220215,0.2614041268825531,1.2144105434417725,3.9230923652648926,3.102252960205078,0.2534996271133423,1.1869643926620483,0.0010000000474974513,50
3.866129159927368,3.070910692214966,0.2615206837654114,1.2154165506362915,3.9072906970977783,3.091203451156616,0.2517991364002228,1.1870017051696777,0.0010000000474974513,51
3.850594997406006,3.0596463680267334,0.26133936643600464,1.2141016721725464,4.064050197601318,3.198014974594116,0.25132057070732117,1.1772620677947998,0.0010000000474974513,52
3.8438141345977783,3.054746627807617,0.26141461730003357,1.2135990858078003,3.771890640258789,2.994485378265381,0.2511584162712097,1.1805380582809448,0.0010000000474974513,53
3.8474655151367188,3.0570781230926514,0.26147374510765076,1.2128357887268066,3.897291660308838,3.0845930576324463,0.25223663449287415,1.1882989406585693,0.0010000000474974513,54
3.503410577774048,2.8140547275543213,0.2614632844924927,1.2055531740188599,3.736513137817383,2.966646909713745,0.25097575783729553,1.1702876091003418,0.0005000000237487257,55
3.4342191219329834,2.765658140182495,0.2613908350467682,1.205660104751587,3.4914658069610596,2.794964075088501,0.25247058272361755,1.1697986125946045,0.0005000000237487257,56
3.4115819931030273,2.7488818168640137,0.2616244852542877,1.2025799751281738,3.5192291736602783,2.8158843517303467,0.25202324986457825,1.1747404336929321,0.0005000000237487257,57
3.407153367996216,2.7461206912994385,0.2616264224052429,1.2037100791931152,3.4500997066497803,2.7672548294067383,0.2531685531139374,1.1739503145217896,0.0005000000237487257,58
3.405769109725952,2.744973659515381,0.2616426348686218,1.2031174898147583,3.5501248836517334,2.8351426124572754,0.25118714570999146,1.1668463945388794,0.0005000000237487257,59
3.397270917892456,2.738325834274292,0.2616187036037445,1.2007814645767212,3.473846912384033,2.783681631088257,0.2518862187862396,1.1732938289642334,0.0005000000237487257,60
3.393353223800659,2.736133575439453,0.26158949732780457,1.2026216983795166,3.4197793006896973,2.74526309967041,0.2521512508392334,1.171401023864746,0.0005000000237487257,61
3.3851208686828613,2.7298786640167236,0.2616540789604187,1.2009879350662231,3.3896501064300537,2.7247796058654785,0.2521921396255493,1.1734098196029663,0.0005000000237487257,62
3.3921875953674316,2.7346861362457275,0.26156651973724365,1.2005077600479126,3.52331805229187,2.818821668624878,0.2525275945663452,1.1749932765960693,0.0005000000237487257,63
3.3820033073425293,2.727466583251953,0.2615891396999359,1.2002135515213013,3.477062940597534,2.789766311645508,0.25357821583747864,1.1860730648040771,0.0005000000237487257,64
3.3765857219696045,2.7236721515655518,0.26168084144592285,1.2002086639404297,3.5157904624938965,2.8137552738189697,0.25097137689590454,1.17566978931427,0.0005000000237487257,65
3.3842458724975586,2.7281851768493652,0.26167193055152893,1.197383165359497,3.4574506282806396,2.773685932159424,0.2526061534881592,1.1782348155975342,0.0005000000237487257,66
3.3731772899627686,2.721066951751709,0.26167723536491394,1.1994736194610596,3.4138102531433105,2.739809513092041,0.2520424723625183,1.1671535968780518,0.0005000000237487257,67
3.372703790664673,2.7212882041931152,0.26163196563720703,1.2013145685195923,3.4498422145843506,2.764875888824463,0.25104308128356934,1.1666181087493896,0.0005000000237487257,68
3.3731679916381836,2.7213003635406494,0.2616771459579468,1.2002760171890259,3.6170992851257324,2.8832008838653564,0.2514597475528717,1.1707754135131836,0.0005000000237487257,69
3.3633651733398438,2.7136647701263428,0.261714905500412,1.1976951360702515,3.56820011138916,2.85066819190979,0.25368112325668335,1.1764284372329712,0.0005000000237487257,70
3.125248432159424,2.5464248657226562,0.2618950605392456,1.1958301067352295,3.2608916759490967,2.6329307556152344,0.2515159845352173,1.1676890850067139,0.0002500000118743628,71
3.078425407409668,2.5131945610046387,0.2618506848812103,1.1943129301071167,3.1769859790802,2.5745880603790283,0.25175896286964417,1.1689958572387695,0.0002500000118743628,72
3.0625150203704834,2.501716375350952,0.2619628310203552,1.193177580833435,3.3601396083831787,2.7024781703948975,0.25302213430404663,1.1679329872131348,0.0002500000118743628,73
3.070741653442383,2.507369041442871,0.2619316875934601,1.192849040031433,3.2538347244262695,2.629823684692383,0.252887487411499,1.1737971305847168,0.0002500000118743628,74
3.0653343200683594,2.503716230392456,0.26210540533065796,1.193270206451416,3.1977479457855225,2.589242696762085,0.25287023186683655,1.1694014072418213,0.0002500000118743628,75
3.0552914142608643,2.496445417404175,0.2619679570198059,1.1924704313278198,3.272610664367676,2.641582727432251,0.25221478939056396,1.1691864728927612,0.0002500000118743628,76
3.0536773204803467,2.4953269958496094,0.2618958055973053,1.1924970149993896,3.2158544063568115,2.602447986602783,0.25275006890296936,1.1711677312850952,0.0002500000118743628,77
3.0637011528015137,2.5026540756225586,0.2620043456554413,1.1935406923294067,3.2011842727661133,2.5918402671813965,0.252337783575058,1.1700422763824463,0.0002500000118743628,78
3.0534727573394775,2.4954471588134766,0.2619905471801758,1.1933943033218384,3.175077438354492,2.57267165184021,0.2518928349018097,1.167061448097229,0.0002500000118743628,79
3.054893970489502,2.4964139461517334,0.2620197832584381,1.1933033466339111,3.2947452068328857,2.6564478874206543,0.252165824174881,1.1670891046524048,0.0002500000118743628,80
3.042329788208008,2.4871792793273926,0.2619943916797638,1.1918308734893799,3.319786548614502,2.6739342212677,0.25279363989830017,1.1669484376907349,0.0002500000118743628,81
3.0464916229248047,2.4899606704711914,0.2620580196380615,1.1913855075836182,3.1412150859832764,2.553128242492676,0.2534809112548828,1.1809324026107788,0.0002500000118743628,82
3.0443973541259766,2.4885082244873047,0.26193153858184814,1.1914288997650146,3.274038076400757,2.6432857513427734,0.2526046633720398,1.171531319618225,0.0002500000118743628,83
3.0433502197265625,2.4879722595214844,0.2619955539703369,1.1920766830444336,3.2396514415740967,2.618842363357544,0.2520391047000885,1.1702955961227417,0.0002500000118743628,84
3.0401501655578613,2.485349655151367,0.2620292901992798,1.1908047199249268,3.1745762825012207,2.5724480152130127,0.25205743312835693,1.1674762964248657,0.0002500000118743628,85
3.035522222518921,2.4824581146240234,0.2620355784893036,1.1919820308685303,3.130330801010132,2.541071891784668,0.2522735595703125,1.1661324501037598,0.0002500000118743628,86
3.036447048187256,2.4829256534576416,0.26202312111854553,1.1913743019104004,3.2629289627075195,2.6352028846740723,0.25283125042915344,1.1705135107040405,0.0002500000118743628,87
3.0341594219207764,2.481137990951538,0.26201850175857544,1.1907596588134766,3.150636672973633,2.5567233562469482,0.25156116485595703,1.1709240674972534,0.0002500000118743628,88
3.0317516326904297,2.479372024536133,0.2619858980178833,1.1904664039611816,3.1404476165771484,2.5499048233032227,0.25279971957206726,1.1719757318496704,0.0002500000118743628,89
3.0394115447998047,2.484889030456543,0.26202741265296936,1.191007375717163,3.161234140396118,2.5645549297332764,0.25224432349205017,1.1722992658615112,0.0002500000118743628,90
3.0315048694610596,2.4794678688049316,0.2620656192302704,1.1913771629333496,3.2243480682373047,2.6077067852020264,0.25300055742263794,1.1688815355300903,0.0002500000118743628,91
3.0287086963653564,2.477005958557129,0.26203668117523193,1.1897071599960327,3.393810272216797,2.7254579067230225,0.25150948762893677,1.1659729480743408,0.0002500000118743628,92
3.0257728099823,2.474968910217285,0.2620694935321808,1.1897419691085815,3.2869017124176025,2.651844024658203,0.2517029345035553,1.170044183731079,0.0002500000118743628,93
3.0295910835266113,2.477477788925171,0.2620747983455658,1.1892060041427612,3.262934684753418,2.6355249881744385,0.2522094249725342,1.1715724468231201,0.0002500000118743628,94
2.8580944538116455,2.3572051525115967,0.26220354437828064,1.1884620189666748,3.06307315826416,2.494192361831665,0.2530354857444763,1.166802167892456,0.0001250000059371814,95
2.8320095539093018,2.33819317817688,0.2624366283416748,1.185944676399231,3.067929267883301,2.497602939605713,0.25261783599853516,1.1668318510055542,0.0001250000059371814,96
2.824713945388794,2.333630323410034,0.26239678263664246,1.187779426574707,3.014556407928467,2.460966110229492,0.25310763716697693,1.169252634048462,0.0001250000059371814,97
2.8262217044830322,2.3343722820281982,0.2625056207180023,1.1867197751998901,3.143690347671509,2.550175666809082,0.2519967257976532,1.1653079986572266,0.0001250000059371814,98
2.823343515396118,2.3321962356567383,0.26239877939224243,1.1861815452575684,3.0463662147521973,2.481564998626709,0.2526472508907318,1.1636922359466553,0.0001250000059371814,99
2.8222737312316895,2.3312549591064453,0.2624303996562958,1.1855391263961792,3.155111074447632,2.558262348175049,0.25220370292663574,1.1656107902526855,0.0001250000059371814,100
2.8173863887786865,2.3278651237487793,0.26248249411582947,1.1856656074523926,2.9853310585021973,2.4397151470184326,0.25241437554359436,1.1666131019592285,0.0001250000059371814,101
2.813685655593872,2.325186014175415,0.26247766613960266,1.1853471994400024,3.051994562149048,2.4855406284332275,0.2523188889026642,1.1638182401657104,0.0001250000059371814,102
2.8187389373779297,2.329111337661743,0.26246607303619385,1.1866421699523926,2.995091199874878,2.4465863704681396,0.25231078267097473,1.1667417287826538,0.0001250000059371814,103
2.8074235916137695,2.3204383850097656,0.26241761445999146,1.1841298341751099,2.972597122192383,2.430004596710205,0.252524197101593,1.163942813873291,0.0001250000059371814,104
2.812021255493164,2.3240389823913574,0.2625308334827423,1.1854153871536255,3.0256190299987793,2.468217611312866,0.25288504362106323,1.1676108837127686,0.0001250000059371814,105
2.80833101272583,2.32116961479187,0.26249948143959045,1.1844688653945923,3.1092288494110107,2.526916742324829,0.25287362933158875,1.1681890487670898,0.0001250000059371814,106
2.805082082748413,2.3187499046325684,0.2624667286872864,1.1839721202850342,3.0945465564727783,2.514770984649658,0.25201958417892456,1.1619601249694824,0.0001250000059371814,107
2.807755947113037,2.3207173347473145,0.2624501585960388,1.1842955350875854,3.055248737335205,2.487410068511963,0.25305211544036865,1.1624521017074585,0.0001250000059371814,108
2.8035836219787598,2.3177664279937744,0.2625029683113098,1.1842070817947388,3.0627520084381104,2.4940896034240723,0.25277888774871826,1.1672163009643555,0.0001250000059371814,109
2.807338237762451,2.320518732070923,0.26243528723716736,1.1846048831939697,3.0615463256835938,2.493725538253784,0.2532060444355011,1.168809413909912,0.0001250000059371814,110
2.8053834438323975,2.3195812702178955,0.26259028911590576,1.1860655546188354,3.049429416656494,2.4850077629089355,0.25215548276901245,1.1680160760879517,0.0001250000059371814,111
2.8058433532714844,2.31907057762146,0.26250091195106506,1.1832866668701172,2.9771316051483154,2.433828830718994,0.2529487609863281,1.1661170721054077,0.0001250000059371814,112
2.682616949081421,2.2328386306762695,0.26278093457221985,1.183350682258606,2.9251959323883057,2.3968467712402344,0.2525688111782074,1.164029836654663,6.25000029685907e-05,113
2.6704442501068115,2.224266767501831,0.26282772421836853,1.1831907033920288,2.935900926589966,2.404249906539917,0.2536455988883972,1.163731575012207,6.25000029685907e-05,114
2.668156147003174,2.2221672534942627,0.26293256878852844,1.1815273761749268,2.903406858444214,2.3806862831115723,0.2530776560306549,1.1610054969787598,6.25000029685907e-05,115
2.658040761947632,2.2145655155181885,0.2629702389240265,1.1797958612442017,2.8906421661376953,2.373223066329956,0.25339093804359436,1.1659119129180908,6.25000029685907e-05,116
2.662708282470703,2.2183868885040283,0.2629443407058716,1.1816463470458984,2.9233014583587646,2.3942811489105225,0.2535921633243561,1.1598995923995972,6.25000029685907e-05,117
2.6584396362304688,2.215214490890503,0.26306474208831787,1.1810152530670166,2.8737242221832275,2.360002279281616,0.2528950273990631,1.1613141298294067,6.25000029685907e-05,118
2.66178297996521,2.217574119567871,0.2630995213985443,1.1810847520828247,2.8982858657836914,2.3776395320892334,0.2529611885547638,1.1628015041351318,6.25000029685907e-05,119
2.6615142822265625,2.2176244258880615,0.2630569040775299,1.181886911392212,2.9293878078460693,2.3997933864593506,0.253357857465744,1.1640692949295044,6.25000029685907e-05,120
2.658709764480591,2.2151830196380615,0.26305514574050903,1.1802923679351807,2.9214518070220947,2.3946175575256348,0.25294405221939087,1.1653395891189575,6.25000029685907e-05,121
2.6562416553497314,2.2136945724487305,0.26305076479911804,1.1810919046401978,2.8910129070281982,2.372079849243164,0.2527582049369812,1.1612392663955688,6.25000029685907e-05,122
2.6557323932647705,2.2132411003112793,0.2630614936351776,1.1807668209075928,2.962702512741089,2.4225916862487793,0.25278425216674805,1.1623320579528809,6.25000029685907e-05,123
2.654026746749878,2.2117855548858643,0.2629707157611847,1.1798774003982544,2.8785879611968994,2.363189458847046,0.25383588671684265,1.1605989933013916,6.25000029685907e-05,124
2.647028684616089,2.206815481185913,0.2630718946456909,1.1796427965164185,2.9044554233551025,2.3820643424987793,0.25340965390205383,1.1631501913070679,6.25000029685907e-05,125
2.64780592918396,2.2074809074401855,0.2630034387111664,1.1800531148910522,2.8895280361175537,2.3717892169952393,0.2530766725540161,1.1637284755706787,6.25000029685907e-05,126
2.572594165802002,2.154639959335327,0.2633586823940277,1.179409384727478,2.8166327476501465,2.3200156688690186,0.2535603642463684,1.1612491607666016,3.125000148429535e-05,127
2.557466983795166,2.1443684101104736,0.2635429799556732,1.1804612874984741,2.8142189979553223,2.317760705947876,0.2534846365451813,1.1593549251556396,3.125000148429535e-05,128
2.5525059700012207,2.140446424484253,0.26354488730430603,1.1789849996566772,2.784686803817749,2.2975261211395264,0.25371432304382324,1.1608210802078247,3.125000148429535e-05,129
2.5521934032440186,2.1401472091674805,0.26363611221313477,1.1787043809890747,2.799278974533081,2.3081321716308594,0.25378966331481934,1.1621237993240356,3.125000148429535e-05,130
2.5478899478912354,2.137010335922241,0.26352760195732117,1.1782804727554321,2.7896788120269775,2.30068039894104,0.25388067960739136,1.159688115119934,3.125000148429535e-05,131
2.5498502254486084,2.1386842727661133,0.2636440694332123,1.1792975664138794,2.825404405593872,2.32515811920166,0.2537773847579956,1.1579194068908691,3.125000148429535e-05,132
2.547895908355713,2.1373586654663086,0.2635686993598938,1.1794394254684448,2.809574842453003,2.31534481048584,0.2537800371646881,1.162142038345337,3.125000148429535e-05,133
2.542158603668213,2.1332061290740967,0.26361700892448425,1.178983449935913,2.824765205383301,2.3246004581451416,0.25378522276878357,1.157549262046814,3.125000148429535e-05,134
2.548513889312744,2.1379106044769287,0.26361072063446045,1.1798458099365234,2.7939958572387695,2.3039228916168213,0.254190593957901,1.1604253053665161,3.125000148429535e-05,135
2.5512754917144775,2.1402132511138916,0.26361531019210815,1.181051254272461,2.7853565216064453,2.298053026199341,0.25408807396888733,1.1610100269317627,3.125000148429535e-05,136
2.544160842895508,2.1344029903411865,0.26362234354019165,1.1782928705215454,2.8259737491607666,2.3257572650909424,0.2535659670829773,1.158584713935852,3.125000148429535e-05,137
2.4932079315185547,2.099118709564209,0.2638508975505829,1.179570198059082,2.7745120525360107,2.2899482250213623,0.25408902764320374,1.1592974662780762,1.5625000742147677e-05,138
2.481207847595215,2.0904183387756348,0.26403799653053284,1.1785956621170044,2.7398805618286133,2.2657723426818848,0.25423115491867065,1.1595208644866943,1.5625000742147677e-05,139
2.481444835662842,2.090634346008301,0.2640281021595001,1.1787415742874146,2.7595605850219727,2.2797091007232666,0.2542238235473633,1.160058617591858,1.5625000742147677e-05,140
2.4798829555511475,2.0896401405334473,0.2640720307826996,1.1790754795074463,2.7495720386505127,2.272796869277954,0.25433629751205444,1.1603245735168457,1.5625000742147677e-05,141
2.477134943008423,2.087735891342163,0.2641685903072357,1.1791491508483887,2.7840921878814697,2.296424388885498,0.254165917634964,1.158534288406372,1.5625000742147677e-05,142
2.4796955585479736,2.089366912841797,0.2640148401260376,1.1786168813705444,2.7321574687957764,2.2594962120056152,0.2539746165275574,1.1566232442855835,1.5625000742147677e-05,143
2.474264621734619,2.0853936672210693,0.26414111256599426,1.1780245304107666,2.744795799255371,2.26869535446167,0.2541859745979309,1.157792329788208,1.5625000742147677e-05,144
2.477668046951294,2.088160991668701,0.264131635427475,1.1792993545532227,2.760345697402954,2.2795026302337646,0.2541980445384979,1.1575366258621216,1.5625000742147677e-05,145
2.4733171463012695,2.084468364715576,0.26414427161216736,1.1771488189697266,2.7632253170013428,2.2825355529785156,0.25455957651138306,1.160925030708313,1.5625000742147677e-05,146
2.4759483337402344,2.0866689682006836,0.2641717791557312,1.1783454418182373,2.742948293685913,2.2676007747650146,0.25443631410598755,1.158462643623352,1.5625000742147677e-05,147
2.470987558364868,2.082975149154663,0.2642132639884949,1.1776129007339478,2.7549211978912354,2.275787591934204,0.25423428416252136,1.1578114032745361,1.5625000742147677e-05,148
2.4705660343170166,2.082733154296875,0.2642184793949127,1.1777950525283813,2.75369930267334,2.275141716003418,0.2545046806335449,1.1585053205490112,1.5625000742147677e-05,149
2.469280481338501,2.0817482471466064,0.26420941948890686,1.1775013208389282,2.733001708984375,2.261348247528076,0.2546708881855011,1.1608186960220337,1.5625000742147677e-05,150
2.470940113067627,2.0831587314605713,0.2642787992954254,1.1783233880996704,2.754213333129883,2.275674343109131,0.25440847873687744,1.1590855121612549,1.5625000742147677e-05,151
2.4380757808685303,2.0603744983673096,0.2644047737121582,1.1790680885314941,2.719695568084717,2.2508862018585205,0.2543460428714752,1.1569993495941162,7.812500371073838e-06,152
2.435448169708252,2.058457136154175,0.264406681060791,1.1788177490234375,2.715930223464966,2.2478578090667725,0.2542772889137268,1.1556869745254517,7.812500371073838e-06,153
2.4315576553344727,2.0555272102355957,0.2644607126712799,1.1781305074691772,2.737187385559082,2.263327121734619,0.25447168946266174,1.1576536893844604,7.812500371073838e-06,154
2.432675361633301,2.0561461448669434,0.2643640637397766,1.1775742769241333,2.7208080291748047,2.252187490463257,0.2547045350074768,1.1587440967559814,7.812500371073838e-06,155
2.4329824447631836,2.056558847427368,0.2644762098789215,1.1782344579696655,2.7199196815490723,2.2506375312805176,0.25437507033348083,1.155647873878479,7.812500371073838e-06,156
2.4289886951446533,2.053480625152588,0.26446419954299927,1.177298665046692,2.70886492729187,2.2431459426879883,0.25451141595840454,1.1564688682556152,7.812500371073838e-06,157
2.4310145378112793,2.0552287101745605,0.26438918709754944,1.1783918142318726,2.722059488296509,2.25309419631958,0.2548345625400543,1.1588503122329712,7.812500371073838e-06,158
2.431849479675293,2.0559470653533936,0.2645629644393921,1.1788349151611328,2.718536376953125,2.2500367164611816,0.25460630655288696,1.156873106956482,7.812500371073838e-06,159
2.4261245727539062,2.0512635707855225,0.2644326388835907,1.1765835285186768,2.734178066253662,2.2619259357452393,0.25499069690704346,1.1600077152252197,7.812500371073838e-06,160
2.42759108543396,2.0526158809661865,0.2645658850669861,1.177682876586914,2.7174665927886963,2.249582290649414,0.25473904609680176,1.157855749130249,7.812500371073838e-06,161
2.43056321144104,2.0544989109039307,0.2645542323589325,1.1770265102386475,2.7400639057159424,2.264958381652832,0.2545005977153778,1.156374454498291,7.812500371073838e-06,162
2.428906202316284,2.053483486175537,0.2646172344684601,1.1774872541427612,2.7198753356933594,2.2516605854034424,0.254847913980484,1.1591600179672241,7.812500371073838e-06,163
2.4268529415130615,2.052216053009033,0.2645222842693329,1.1780670881271362,2.7137954235076904,2.246063232421875,0.2544045150279999,1.1546849012374878,7.812500371073838e-06,164
2.425431489944458,2.0509233474731445,0.26457512378692627,1.177067756652832,2.71994686126709,2.2513537406921387,0.25476783514022827,1.1579655408859253,7.812500371073838e-06,165
2.408738613128662,2.0397214889526367,0.26459258794784546,1.1786762475967407,2.7085378170013428,2.2430365085601807,0.2547682821750641,1.156877875328064,3.906250185536919e-06,166
2.407597064971924,2.038343667984009,0.26462674140930176,1.1767592430114746,2.699860095977783,2.236797571182251,0.254682332277298,1.1563146114349365,3.906250185536919e-06,167
2.407607078552246,2.038749933242798,0.26483625173568726,1.1780787706375122,2.6986589431762695,2.235861301422119,0.25469139218330383,1.1560029983520508,3.906250185536919e-06,168
