detune_head_loss,detune_head_mae,detune_head_mse,env_head_loss,env_head_mae,env_head_mse,freq_head_loss,freq_head_mae,freq_head_mse,index_head_loss,index_head_mae,index_head_mse,loss,other_head_loss,other_head_mae,other_head_mse,phase_head_loss,phase_head_mae,phase_head_mse,ratio_head_loss,ratio_head_mae,ratio_head_mse,val_detune_head_loss,val_detune_head_mae,val_detune_head_mse,val_env_head_loss,val_env_head_mae,val_env_head_mse,val_freq_head_loss,val_freq_head_mae,val_freq_head_mse,val_index_head_loss,val_index_head_mae,val_index_head_mse,val_loss,val_other_head_loss,val_other_head_mae,val_other_head_mse,val_phase_head_loss,val_phase_head_mae,val_phase_head_mse,val_ratio_head_loss,val_ratio_head_mae,val_ratio_head_mse,learning_rate,epoch,num_group_mse_mean,val_num_group_mse_mean
0.3788774907588959,0.8187648057937622,0.9770314693450928,0.3964429795742035,0.8463272452354431,0.9745540618896484,0.0833045020699501,0.3372424244880676,0.1976056694984436,0.30956655740737915,0.6942158341407776,0.9051134586334229,2.925706148147583,0.3209419548511505,0.7066178917884827,0.9222202301025391,0.40654870867729187,0.8622103929519653,1.0010861158370972,0.3652774393558502,0.7902342081069946,0.9155563116073608,0.40204739570617676,0.8505030274391174,1.0484750270843506,0.3997713029384613,0.8505563139915466,0.9840535521507263,0.10034012049436569,0.3748096227645874,0.24608294665813446,0.315756231546402,0.7018693089485168,0.9264589548110962,3.0930585861206055,0.326182097196579,0.7143033146858215,0.9464725852012634,0.410044401884079,0.8672831058502197,1.013522744178772,0.40025874972343445,0.8421916365623474,1.0138174295425415,0.0010000000474974513,10,0.9492602745691935,0.988800048828125
0.3772156834602356,0.8156887888908386,0.9742436408996582,0.3963932991027832,0.846300482749939,0.9755268692970276,0.08321534097194672,0.33593252301216125,0.1978352665901184,0.30846065282821655,0.6918510794639587,0.901486337184906,2.908060312271118,0.3199811279773712,0.7056880593299866,0.9194498658180237,0.4056953191757202,0.8608232140541077,0.9989317059516907,0.3606339395046234,0.7836689352989197,0.903146505355835,0.4036708176136017,0.8533511757850647,1.0560009479522705,0.39956554770469666,0.8502181768417358,0.9834204316139221,0.10067471861839294,0.3741670250892639,0.24706289172172546,0.3161828815937042,0.7029238343238831,0.927688479423523,3.107999086380005,0.328517347574234,0.7142666578292847,0.9598390460014343,0.4103723466396332,0.8678842782974243,1.0135114192962646,0.40462008118629456,0.8478545546531677,1.032901644706726,0.0010000000474974513,11,0.9454641540845236,0.9955603281656901
0.3763974905014038,0.81512850522995,0.9726773500442505,0.3956395089626312,0.845117449760437,0.9732823371887207,0.07999932765960693,0.32904723286628723,0.18664774298667908,0.3059358298778534,0.6882224678993225,0.8930138349533081,2.8853001594543457,0.3179570138454437,0.7013217210769653,0.9144231677055359,0.4052877128124237,0.8597229719161987,0.9980027675628662,0.3573063015937805,0.7781898379325867,0.8945882320404053,0.4034654200077057,0.8529052138328552,1.0567574501037598,0.3997025787830353,0.8504896759986877,0.9847216606140137,0.10621961951255798,0.38629037141799927,0.2675418555736542,0.3176881670951843,0.7048063278198242,0.9283728003501892,3.1222238540649414,0.3279630243778229,0.7229870557785034,0.9458873867988586,0.409910649061203,0.8676428198814392,1.012607216835022,0.4049622714519501,0.8484143614768982,1.0348422527313232,0.0010000000474974513,12,0.9409979482491811,0.9938647945721945
0.3737751841545105,0.8108139634132385,0.9655377864837646,0.395475834608078,0.8448203206062317,0.9733005166053772,0.07838918268680573,0.3239370584487915,0.18444155156612396,0.30543753504753113,0.6876554489135742,0.8912501335144043,2.8672685623168945,0.318815141916275,0.7039997577667236,0.9168261885643005,0.404546856880188,0.8590393662452698,0.9972057342529297,0.35269060730934143,0.7713691592216492,0.8824759721755981,0.40524470806121826,0.855585515499115,1.065030813217163,0.39980337023735046,0.8505411744117737,0.9852386116981506,0.10326185077428818,0.38141366839408875,0.25785714387893677,0.3180268406867981,0.704093337059021,0.9399834275245667,3.1285581588745117,0.32805562019348145,0.7180636525154114,0.9550669193267822,0.4100433588027954,0.8676608800888062,1.013820767402649,0.40854910016059875,0.8532294034957886,1.0469220876693726,0.0010000000474974513,13,0.9377660552660624,1.0010104378064473
0.37358295917510986,0.8102011680603027,0.9666922092437744,0.3948405981063843,0.8438435196876526,0.9712805151939392,0.07706832140684128,0.3205661475658417,0.17917832732200623,0.3035668432712555,0.6845747828483582,0.8844317197799683,2.8507394790649414,0.3176593482494354,0.700734555721283,0.9130231142044067,0.40457627177238464,0.8589628338813782,0.9969415664672852,0.3495215177536011,0.7662691473960876,0.8763607740402222,0.4062817394733429,0.8559532165527344,1.0731018781661987,0.39956724643707275,0.8501402735710144,0.9852001667022705,0.10284999012947083,0.37798136472702026,0.2576558291912079,0.3201315402984619,0.7085608839988708,0.9295334219932556,3.129467010498047,0.32776394486427307,0.716767430305481,0.9536111950874329,0.4111744165420532,0.8693457841873169,1.0170871019363403,0.4072338044643402,0.8499466180801392,1.047263503074646,0.0010000000474974513,14,0.934788316488266,1.000966211160024
0.36958807706832886,0.804509699344635,0.9551366567611694,0.39464157819747925,0.8433574438095093,0.9716871976852417,0.07532401382923126,0.31664228439331055,0.175322487950325,0.30245351791381836,0.6828653216362,0.8787416219711304,2.826160430908203,0.314805805683136,0.6967132687568665,0.9051810503005981,0.40347301959991455,0.8569669723510742,0.9946337342262268,0.345162034034729,0.7592880725860596,0.8626171946525574,0.4077622592449188,0.8585900664329529,1.0759252309799194,0.4001428782939911,0.8506908416748047,0.9870576858520508,0.10368240624666214,0.3786320388317108,0.26009300351142883,0.31969377398490906,0.708372950553894,0.9301603436470032,3.136408805847168,0.3283534646034241,0.7192772030830383,0.9541338682174683,0.41116273403167725,0.8693702220916748,1.0174286365509033,0.40863969922065735,0.8516232371330261,1.0514582395553589,0.0010000000474974513,15,0.9279995759328207,1.0026940008004506
0.36444059014320374,0.7964152097702026,0.9410324096679688,0.3929142951965332,0.8407047390937805,0.9671499729156494,0.06958604604005814,0.3018597364425659,0.1608373373746872,0.29655662178993225,0.6734933853149414,0.8578274846076965,2.766603946685791,0.312049001455307,0.6921297907829285,0.895355224609375,0.40157002210617065,0.8547518849372864,0.9887679219245911,0.33510684967041016,0.7442167401313782,0.836531400680542,0.41011014580726624,0.8617447018623352,1.0912202596664429,0.4001161754131317,0.8507286906242371,0.9873820543289185,0.0994623601436615,0.3702091574668884,0.24951224029064178,0.31878867745399475,0.7065855860710144,0.9310019612312317,3.130620002746582,0.3286982476711273,0.7177906632423401,0.9584546685218811,0.41091859340667725,0.8689759969711304,1.0167070627212524,0.4088045358657837,0.851468563079834,1.0581912994384766,0.0005000000237487257,16,0.9144440690676371,1.0071595509847004
0.3610670268535614,0.7902324199676514,0.9314894080162048,0.3923073709011078,0.8397537469863892,0.9654086828231812,0.06656298041343689,0.29301536083221436,0.153359517455101,0.2934771180152893,0.6683192849159241,0.8505354523658752,2.734475612640381,0.31133556365966797,0.6913146376609802,0.8936471343040466,0.3996434211730957,0.8514310121536255,0.9833364486694336,0.3296203017234802,0.7350550889968872,0.8211154937744141,0.4101282060146332,0.8616664409637451,1.0902820825576782,0.40011394023895264,0.850723385810852,0.9878597259521484,0.09898611158132553,0.37036368250846863,0.2443590760231018,0.3194984793663025,0.7071112990379333,0.9400439262390137,3.136845588684082,0.32922080159187317,0.7211138606071472,0.9566810131072998,0.4110715687274933,0.8692765831947327,1.0174230337142944,0.4107911288738251,0.8549643754959106,1.0645586252212524,0.0005000000237487257,17,0.9075887699921926,1.0094747344652812
0.35883891582489014,0.7882388234138489,0.9235278964042664,0.39250046014785767,0.8400824666023254,0.9663587808609009,0.06571144610643387,0.29128220677375793,0.15049126744270325,0.2935132086277008,0.6681461930274963,0.8505783677101135,2.7173032760620117,0.3097338378429413,0.6892361640930176,0.8884429335594177,0.3991098999977112,0.8508512377738953,0.9832594990730286,0.3250063359737396,0.7283713221549988,0.8084003925323486,0.4126215875148773,0.8650772571563721,1.1047937870025635,0.4002351462841034,0.8507269024848938,0.9888585805892944,0.10021314024925232,0.37052828073501587,0.2484474629163742,0.32082030177116394,0.7090291976928711,0.9363681674003601,3.1489150524139404,0.33027827739715576,0.7217997312545776,0.9626168012619019,0.4121358096599579,0.8706584572792053,1.0222712755203247,0.4124624729156494,0.8562150001525879,1.0733059644699097,0.0005000000237487257,18,0.9034279783566793,1.014702429374059
0.35608044266700745,0.7832022905349731,0.9155347347259521,0.39189454913139343,0.8391431570053101,0.9647793769836426,0.06410961598157883,0.2874566912651062,0.14611686766147614,0.29174304008483887,0.6652070879936218,0.8442171812057495,2.699676513671875,0.3100709617137909,0.6888828873634338,0.8897671103477478,0.3994249403476715,0.850907564163208,0.9837902188301086,0.32223159074783325,0.7232750058174133,0.8017202019691467,0.41439175605773926,0.8677557110786438,1.1118744611740112,0.4003582298755646,0.8510820865631104,0.989576518535614,0.09831497073173523,0.3682519197463989,0.2430812567472458,0.3213452994823456,0.7098714709281921,0.9383711814880371,3.147991180419922,0.3301599621772766,0.7257325649261475,0.9568179249763489,0.41259732842445374,0.8712703585624695,1.023650050163269,0.411358505487442,0.8559969663619995,1.0696479082107544,0.0005000000237487257,19,0.8999681373437246,1.0149896740913391
0.356687068939209,0.783498227596283,0.9213165640830994,0.39143386483192444,0.8383167386054993,0.9637600183486938,0.06419208645820618,0.2882218062877655,0.14537835121154785,0.29017820954322815,0.6625865697860718,0.8368909358978271,2.6883370876312256,0.30853521823883057,0.6873525381088257,0.8846790194511414,0.399021178483963,0.8504530191421509,0.9826319813728333,0.3191366195678711,0.7191411852836609,0.791435718536377,0.4150278568267822,0.8687231540679932,1.1174521446228027,0.4006151258945465,0.8513056635856628,0.9905775785446167,0.09839148074388504,0.36799174547195435,0.24418005347251892,0.32209423184394836,0.7100693583488464,0.9457927942276001,3.158205986022949,0.3306497633457184,0.7200425863265991,0.9652146100997925,0.41228342056274414,0.8708196878433228,1.023611307144165,0.4143543243408203,0.8586329221725464,1.0871074199676514,0.0005000000237487257,20,0.896785706281662,1.0216259757677715
0.35477253794670105,0.7804816961288452,0.9152500033378601,0.3913476765155792,0.8381334543228149,0.963535487651825,0.06290232390165329,0.2828303277492523,0.1428104192018509,0.2897404134273529,0.6619682908058167,0.8353031277656555,2.6771531105041504,0.3068023920059204,0.6837476491928101,0.8806617856025696,0.3979385793209076,0.8485724329948425,0.980478823184967,0.3177494406700134,0.716122567653656,0.7888759970664978,0.41437074542045593,0.8676191568374634,1.1120786666870117,0.4005667269229889,0.8512649536132812,0.9902904629707336,0.09996494650840759,0.3711415231227875,0.2479010820388794,0.32158634066581726,0.7093693017959595,0.9417239427566528,3.1583638191223145,0.3308652937412262,0.7207202911376953,0.9665286540985107,0.41239631175994873,0.8709467649459839,1.0233532190322876,0.4141009747982025,0.8592145442962646,1.0811140537261963,0.0005000000237487257,21,0.8940175374348959,1.0191814998785655
0.35295775532722473,0.778102457523346,0.9084882736206055,0.3911338448524475,0.8378937244415283,0.9628550410270691,0.061754029244184494,0.2814650535583496,0.13943469524383545,0.2876398265361786,0.6586708426475525,0.8288652896881104,2.6615407466888428,0.3073585629463196,0.6840012073516846,0.882891058921814,0.3968932330608368,0.8470436334609985,0.9776368141174316,0.3151266574859619,0.712287425994873,0.7831171751022339,0.41503921151161194,0.8686826229095459,1.1191705465316772,0.40058937668800354,0.8513509035110474,0.9905114769935608,0.10374914854764938,0.3820580542087555,0.2583804428577423,0.3225882053375244,0.7116441130638123,0.9418209791183472,3.173201084136963,0.3312685191631317,0.7209261059761047,0.9678532481193542,0.4129079580307007,0.8716294169425964,1.0255159139633179,0.41569873690605164,0.8610225319862366,1.0865033864974976,0.0005000000237487257,22,0.8906422754128774,1.0218959252039592
0.35024628043174744,0.773868978023529,0.9008561372756958,0.3903961479663849,0.836848795413971,0.9609125852584839,0.06248587369918823,0.28167593479156494,0.1426636278629303,0.2862192988395691,0.6563742160797119,0.8240466117858887,2.6492111682891846,0.30647510290145874,0.6831538677215576,0.879723310470581,0.3961733281612396,0.8463662266731262,0.9754008054733276,0.3125891089439392,0.7086551189422607,0.7756572365760803,0.4159611165523529,0.8698576092720032,1.1212503910064697,0.4008100926876068,0.8516786098480225,0.9915195107460022,0.09996215254068375,0.371532142162323,0.2487451136112213,0.3234720528125763,0.7122454643249512,0.9487739205360413,3.171858310699463,0.33192458748817444,0.722458004951477,0.9712353348731995,0.41261911392211914,0.8712325096130371,1.024749755859375,0.4167672097682953,0.8632612824440002,1.0903496742248535,0.0005000000237487257,23,0.8860994478066763,1.0246464312076569
0.34638652205467224,0.7680965065956116,0.8878759145736694,0.3895835876464844,0.8357120752334595,0.9590979814529419,0.059683941304683685,0.27512767910957336,0.1351611167192459,0.2838379442691803,0.6527155041694641,0.8133172392845154,2.616039752960205,0.3036375045776367,0.6783676147460938,0.8678759932518005,0.39545464515686035,0.8449245691299438,0.9737760424613953,0.30716320872306824,0.7007713913917542,0.7589601278305054,0.41653385758399963,0.8709841966629028,1.1264832019805908,0.4011334180831909,0.8520013689994812,0.992994487285614,0.09871559590101242,0.3690026104450226,0.24518334865570068,0.3239218294620514,0.7132990956306458,0.9480654001235962,3.1728310585021973,0.33208388090133667,0.7229119539260864,0.9709459543228149,0.41320106387138367,0.8718929886817932,1.0271527767181396,0.41717207431793213,0.8633666038513184,1.0934414863586426,0.0002500000118743628,24,0.8768172164758047,1.0265138844648998
0.34469616413116455,0.7646520733833313,0.8851050734519958,0.3889971673488617,0.8347787261009216,0.9575918912887573,0.05841134116053581,0.2702018916606903,0.13118241727352142,0.2815818190574646,0.6485788822174072,0.8082883358001709,2.5927650928497314,0.3027729094028473,0.676863431930542,0.8683863878250122,0.3940387964248657,0.8426569104194641,0.9699540138244629,0.3020515739917755,0.6922542452812195,0.744287371635437,0.4178745448589325,0.8725771307945251,1.1333227157592773,0.40121662616729736,0.8521426320075989,0.9934217929840088,0.09931207448244095,0.36900898814201355,0.2459503561258316,0.32365089654922485,0.7127382755279541,0.9486821293830872,3.1752538681030273,0.33246541023254395,0.7232507467269897,0.9725460410118103,0.4136608839035034,0.8726316094398499,1.0287419557571411,0.4171934425830841,0.863084077835083,1.0949456691741943,0.0002500000118743628,25,0.8722688456376394,1.0286100506782532
0.3433275520801544,0.7624509930610657,0.8840720057487488,0.3891959488391876,0.8348984122276306,0.9581283926963806,0.057300128042697906,0.2674269676208496,0.12845131754875183,0.2799288034439087,0.6461458802223206,0.8035251498222351,2.5848124027252197,0.30184510350227356,0.6737609505653381,0.8671268820762634,0.3942864239215851,0.8430440425872803,0.9717761874198914,0.30215996503829956,0.6925644278526306,0.7456344962120056,0.41917333006858826,0.8743668794631958,1.1373209953308105,0.40102219581604004,0.8518507480621338,0.9929876327514648,0.10011208802461624,0.3714888393878937,0.24698784947395325,0.3250029385089874,0.7154974937438965,0.9488913416862488,3.1851208209991455,0.33309027552604675,0.7271019816398621,0.9715319275856018,0.413813978433609,0.8728787302970886,1.0295435190200806,0.4185875654220581,0.8650137782096863,1.1008204221725464,0.0002500000118743628,26,0.8717105189959208,1.0301826397577922
0.3400803804397583,0.757568359375,0.8706406354904175,0.38853564858436584,0.8338662385940552,0.9568822383880615,0.05691893398761749,0.26728877425193787,0.12743954360485077,0.279296875,0.6449900269508362,0.8016985058784485,2.5724360942840576,0.30132654309272766,0.6752810478210449,0.8636085391044617,0.39355188608169556,0.8415440320968628,0.9695813655853271,0.30015966296195984,0.6891546249389648,0.7411007285118103,0.41964903473854065,0.8749995827674866,1.139568567276001,0.40138450264930725,0.8523426055908203,0.9943827986717224,0.1000673770904541,0.3721759021282196,0.24728885293006897,0.32474973797798157,0.7149715423583984,0.9482695460319519,3.1873562335968018,0.333601713180542,0.7273804545402527,0.9748443365097046,0.4136788845062256,0.8727524280548096,1.0295954942703247,0.41905009746551514,0.8656810522079468,1.1020619869232178,0.0002500000118743628,27,0.8672520021597544,1.031453788280487
0.34104177355766296,0.7596832513809204,0.8728531002998352,0.38862094283103943,0.8339649438858032,0.9573696255683899,0.0568210706114769,0.2669033110141754,0.1276402324438095,0.2794244587421417,0.6458280086517334,0.7992091178894043,2.5720925331115723,0.3010794222354889,0.6751216053962708,0.8615731000900269,0.39337530732154846,0.8413431644439697,0.9689586758613586,0.29957419633865356,0.6883669495582581,0.7382916808128357,0.41881415247917175,0.8734903335571289,1.1376674175262451,0.4011612832546234,0.851977527141571,0.9936891198158264,0.09863876551389694,0.36811363697052,0.24322965741157532,0.3250456750392914,0.7152563333511353,0.9487251043319702,3.1822011470794678,0.3329918086528778,0.7241324782371521,0.9760067462921143,0.41402503848075867,0.8731856942176819,1.0313478708267212,0.41859376430511475,0.8649109601974487,1.1018998622894287,0.0002500000118743628,28,0.8663758834203085,1.0315560201803844
0.3406412601470947,0.7588596343994141,0.87313312292099,0.3883584141731262,0.8335540294647217,0.9567998051643372,0.05662333592772484,0.2667960524559021,0.12734030187129974,0.27735090255737305,0.6424762606620789,0.7923674583435059,2.5611090660095215,0.30180588364601135,0.6744421124458313,0.8659698963165283,0.3928409814834595,0.8408141136169434,0.9678954482078552,0.29691067337989807,0.684814453125,0.730640709400177,0.42068514227867126,0.8765206933021545,1.1465047597885132,0.40125760436058044,0.8519877791404724,0.9939695596694946,0.09955153614282608,0.36964473128318787,0.24816066026687622,0.3256213366985321,0.7161074280738831,0.950838565826416,3.191617488861084,0.33329400420188904,0.7262555956840515,0.9738997220993042,0.41425999999046326,0.8735730051994324,1.0317918062210083,0.41981610655784607,0.8668407201766968,1.1069111824035645,0.0002500000118743628,29,0.8644677400588989,1.03398593266805
0.3410918116569519,0.7597132325172424,0.875454843044281,0.3881434500217438,0.8332688212394714,0.9555864334106445,0.056261684745550156,0.2652333676815033,0.12623992562294006,0.2784305810928345,0.6447254419326782,0.7933716773986816,2.5578970909118652,0.30057621002197266,0.6742518544197083,0.8596242070198059,0.39280423521995544,0.8410747647285461,0.9674849510192871,0.2953198552131653,0.6820002198219299,0.7270666360855103,0.42001795768737793,0.875373125076294,1.143101692199707,0.4014536440372467,0.8522581458091736,0.9947707653045654,0.09928065538406372,0.36902186274528503,0.2461014986038208,0.32560262084007263,0.7156984210014343,0.9543915390968323,3.187077522277832,0.33360299468040466,0.726030707359314,0.9763731956481934,0.41439613699913025,0.873788595199585,1.0321167707443237,0.4186803102493286,0.8642203211784363,1.1031428575515747,0.0002500000118743628,30,0.863098124663035,1.0339828034241993
