file_name,pitch,pitch_hz,fft_distance,stft_distance,log_mel_spectrogram_distance_raw,log_mel_spectrogram_distance_normalized,frames
bass_electronic_018-022-100.wav,22,29.13523509488062,6053.98828125,1261.3533935546875,496.7590637207031,0.11146597642649982,126
bass_electronic_018-023-025.wav,23,30.86770632850775,4820.216796875,907.4740600585938,912.0210571289062,0.25023996491478157,126
bass_electronic_018-023-075.wav,23,30.86770632850775,12249.8115234375,2692.9794921875,516.838623046875,0.12086839392651123,126
bass_electronic_018-023-127.wav,23,30.86770632850775,11153.416015625,2132.2802734375,485.16796875,0.11495857726924902,126
bass_electronic_018-024-025.wav,24,32.70319566257483,11903.517578125,2145.19970703125,511.3648986816406,0.1258573354305644,126
bass_electronic_018-024-100.wav,24,32.70319566257483,9958.259765625,1798.9598388671875,484.8371887207031,0.11540426004105962,126
bass_electronic_018-026-025.wav,26,36.70809598967594,13188.3115234375,2660.83544921875,503.1805419921875,0.12327334389765614,126
bass_electronic_018-026-075.wav,26,36.70809598967594,12721.0087890625,2587.225341796875,465.2705383300781,0.11013995546891146,126
bass_electronic_018-026-127.wav,26,36.70809598967594,13019.93359375,2658.375244140625,481.2071533203125,0.11378205701778338,126
bass_electronic_018-027-075.wav,27,38.890872965260115,11241.4091796875,2338.131103515625,481.4821472167969,0.11419714402748304,126
bass_electronic_018-029-025.wav,29,43.653528929125486,13640.1767578125,2800.009765625,476.2567138671875,0.11767118547922138,126
bass_electronic_018-029-075.wav,29,43.653528929125486,13496.2333984375,2743.911865234375,498.44317626953125,0.1216286791869225,126
bass_electronic_018-030-050.wav,30,46.2493028389543,13187.0224609375,2682.494384765625,482.368896484375,0.11933668334181345,126
bass_electronic_018-031-025.wav,31,48.999429497718666,12468.2421875,2588.3369140625,536.834228515625,0.13100480831501404,126
bass_electronic_018-032-025.wav,32,51.91308719749314,13264.2802734375,2714.5654296875,549.615478515625,0.1389696617757239,126
bass_electronic_018-032-127.wav,32,51.91308719749314,12143.634765625,2523.845947265625,529.6698608398438,0.1281767426851275,126
bass_electronic_018-033-075.wav,33,55.0,16545.548828125,3387.602783203125,603.4904174804688,0.15355295822936602,126
bass_electronic_018-035-075.wav,35,61.7354126570155,17614.599609375,3666.625732421875,623.4863891601562,0.15919968100222107,126
bass_electronic_018-035-100.wav,35,61.7354126570155,11471.8837890625,2286.569580078125,625.521484375,0.15751450630368857,126
bass_electronic_018-035-127.wav,35,61.7354126570155,13481.265625,2731.58349609375,612.3737182617188,0.15485015275529662,126
bass_electronic_018-037-025.wav,37,69.29565774421802,10878.1396484375,2015.491943359375,652.4283447265625,0.16857071577124033,126
bass_electronic_018-037-050.wav,37,69.29565774421802,9501.314453125,1894.610595703125,661.623291015625,0.16724025976831067,126
bass_electronic_018-037-100.wav,37,69.29565774421802,13652.908203125,2409.45703125,635.1094360351562,0.15967447539115642,126
bass_electronic_018-040-050.wav,40,82.4068892282175,22688.1875,4770.10888671875,899.2064819335938,0.25611876793732014,126
bass_electronic_018-040-100.wav,40,82.4068892282175,20409.998046875,4200.42529296875,1042.8345947265625,0.2949528470478272,126
bass_electronic_018-041-050.wav,41,87.30705785825097,17228.7734375,3609.158447265625,960.682373046875,0.26641655947819404,126
bass_electronic_018-043-075.wav,43,97.99885899543733,11316.8388671875,2431.30126953125,881.9197387695312,0.23860957275110378,126
bass_electronic_018-044-075.wav,44,103.82617439498628,12144.3828125,2602.45361328125,1115.4334716796875,0.3209159912103819,126
bass_electronic_018-045-075.wav,45,110.0,10073.5224609375,2150.1826171875,1142.92529296875,0.3284508647841765,126
bass_electronic_018-048-075.wav,48,130.8127826502993,8781.4853515625,1879.5972900390625,1016.2674560546875,0.28300635375934446,126
bass_electronic_018-049-050.wav,49,138.59131548843604,8291.919921875,1692.5543212890625,1273.173583984375,0.39391390169810875,126
bass_electronic_018-049-075.wav,49,138.59131548843604,7823.3359375,1433.034912109375,1461.8546142578125,0.4779125275960214,126
bass_electronic_018-050-025.wav,50,146.8323839587038,8147.1083984375,1614.89501953125,1204.2271728515625,0.39020257802703556,126
bass_electronic_018-050-075.wav,50,146.8323839587038,8092.5966796875,1724.7181396484375,1448.440673828125,0.4735309939914821,126
