cat__algorithm_loss,cat__algorithm_sparse_categorical_accuracy,cat__env1_curve_attack_loss,cat__env1_curve_attack_sparse_categorical_accuracy,cat__env1_curve_decay_loss,cat__env1_curve_decay_sparse_categorical_accuracy,cat__env1_curve_release_loss,cat__env1_curve_release_sparse_categorical_accuracy,cat__env2_curve_attack_loss,cat__env2_curve_attack_sparse_categorical_accuracy,cat__env2_curve_decay_loss,cat__env2_curve_decay_sparse_categorical_accuracy,cat__env2_curve_release_loss,cat__env2_curve_release_sparse_categorical_accuracy,cat__env3_curve_attack_loss,cat__env3_curve_attack_sparse_categorical_accuracy,cat__env3_curve_decay_loss,cat__env3_curve_decay_sparse_categorical_accuracy,cat__env3_curve_release_loss,cat__env3_curve_release_sparse_categorical_accuracy,cat__env4_curve_attack_loss,cat__env4_curve_attack_sparse_categorical_accuracy,cat__env4_curve_decay_loss,cat__env4_curve_decay_sparse_categorical_accuracy,cat__env4_curve_release_loss,cat__env4_curve_release_sparse_categorical_accuracy,cat__env5_curve_attack_loss,cat__env5_curve_attack_sparse_categorical_accuracy,cat__env5_curve_decay_loss,cat__env5_curve_decay_sparse_categorical_accuracy,cat__env5_curve_release_loss,cat__env5_curve_release_sparse_categorical_accuracy,cat__env_carrier_curve_attack_loss,cat__env_carrier_curve_attack_sparse_categorical_accuracy,cat__env_carrier_curve_decay_loss,cat__env_carrier_curve_decay_sparse_categorical_accuracy,cat__env_carrier_curve_release_loss,cat__env_carrier_curve_release_sparse_categorical_accuracy,cat__style_loss,cat__style_sparse_categorical_accuracy,freq_head_loss,freq_head_mae,freq_head_mse,loss,num_head_loss,num_head_mae,num_head_mse,val_cat__algorithm_loss,val_cat__algorithm_sparse_categorical_accuracy,val_cat__env1_curve_attack_loss,val_cat__env1_curve_attack_sparse_categorical_accuracy,val_cat__env1_curve_decay_loss,val_cat__env1_curve_decay_sparse_categorical_accuracy,val_cat__env1_curve_release_loss,val_cat__env1_curve_release_sparse_categorical_accuracy,val_cat__env2_curve_attack_loss,val_cat__env2_curve_attack_sparse_categorical_accuracy,val_cat__env2_curve_decay_loss,val_cat__env2_curve_decay_sparse_categorical_accuracy,val_cat__env2_curve_release_loss,val_cat__env2_curve_release_sparse_categorical_accuracy,val_cat__env3_curve_attack_loss,val_cat__env3_curve_attack_sparse_categorical_accuracy,val_cat__env3_curve_decay_loss,val_cat__env3_curve_decay_sparse_categorical_accuracy,val_cat__env3_curve_release_loss,val_cat__env3_curve_release_sparse_categorical_accuracy,val_cat__env4_curve_attack_loss,val_cat__env4_curve_attack_sparse_categorical_accuracy,val_cat__env4_curve_decay_loss,val_cat__env4_curve_decay_sparse_categorical_accuracy,val_cat__env4_curve_release_loss,val_cat__env4_curve_release_sparse_categorical_accuracy,val_cat__env5_curve_attack_loss,val_cat__env5_curve_attack_sparse_categorical_accuracy,val_cat__env5_curve_decay_loss,val_cat__env5_curve_decay_sparse_categorical_accuracy,val_cat__env5_curve_release_loss,val_cat__env5_curve_release_sparse_categorical_accuracy,val_cat__env_carrier_curve_attack_loss,val_cat__env_carrier_curve_attack_sparse_categorical_accuracy,val_cat__env_carrier_curve_decay_loss,val_cat__env_carrier_curve_decay_sparse_categorical_accuracy,val_cat__env_carrier_curve_release_loss,val_cat__env_carrier_curve_release_sparse_categorical_accuracy,val_cat__style_loss,val_cat__style_sparse_categorical_accuracy,val_freq_head_loss,val_freq_head_mae,val_freq_head_mse,val_loss,val_num_head_loss,val_num_head_mae,val_num_head_mse,learning_rate,epoch
2.248619318008423,0.12449999898672104,1.225158452987671,0.5475000143051147,1.2411729097366333,0.5354999899864197,1.2323006391525269,0.5338333249092102,1.2297275066375732,0.5393333435058594,1.248836874961853,0.5249999761581421,1.2309577465057373,0.5401666760444641,1.2119994163513184,0.5518333315849304,1.2255809307098389,0.5546666383743286,1.237827181816101,0.5339999794960022,1.243924617767334,0.5323333144187927,1.237452507019043,0.5353333353996277,1.2363792657852173,0.534500002861023,1.235735297203064,0.5289999842643738,1.2433849573135376,0.5286666750907898,1.2290810346603394,0.5416666865348816,1.0408110618591309,0.5789999961853027,1.230507493019104,0.5353333353996277,1.1819956302642822,0.5256666541099548,0.33235302567481995,0.890333354473114,0.15477199852466583,0.5064918398857117,0.4178387522697449,5.013439655303955,1.0221149921417236,0.8453680276870728,1.0222513675689697,2.1952710151672363,0.12466666847467422,1.226925015449524,0.5699999928474426,1.2341318130493164,0.5693333148956299,1.2532919645309448,0.5586666464805603,1.2548308372497559,0.5666666626930237,1.237776756286621,0.5600000023841858,1.2370846271514893,0.5546666383743286,1.2490224838256836,0.5460000038146973,1.2102868556976318,0.5740000009536743,1.2290667295455933,0.5793333053588867,1.213736891746521,0.5659999847412109,1.2183568477630615,0.5786666870117188,1.2279363870620728,0.5726666450500488,1.2517657279968262,0.5526666641235352,1.2256529331207275,0.559333324432373,1.2083827257156372,0.593999981880188,1.1663801670074463,0.5433333516120911,1.20771324634552,0.5773333311080933,1.2632296085357666,0.5586666464805603,0.39882704615592957,0.9053333401679993,0.30193427205085754,0.8278197646141052,0.9248445630073547,5.304537773132324,0.9943198561668396,0.8431538343429565,0.9942952394485474,0.0010000000474974513,0
2.162907361984253,0.1601666659116745,1.1597908735275269,0.5695000290870667,1.1682392358779907,0.565833330154419,1.1670355796813965,0.5651666522026062,1.1734524965286255,0.559333324432373,1.1627777814865112,0.5678333044052124,1.1753554344177246,0.5590000152587891,1.1525429487228394,0.574999988079071,1.1555849313735962,0.57833331823349,1.1746505498886108,0.559166669845581,1.177560806274414,0.5556666851043701,1.1659142971038818,0.5690000057220459,1.1771447658538818,0.5573333501815796,1.1801118850708008,0.5543333292007446,1.1866888999938965,0.5541666746139526,1.1638368368148804,0.5673333406448364,0.8170391917228699,0.6604999899864197,1.156864047050476,0.5680000185966492,1.0826416015625,0.5456666946411133,0.29540887475013733,0.9013333320617676,0.1274133026599884,0.44418781995773315,0.32283923029899597,4.687619686126709,0.9739054441452026,0.8256481885910034,0.974011242389679,2.1881086826324463,0.13866665959358215,1.1754992008209229,0.5699999928474426,1.1822028160095215,0.5693333148956299,1.1836249828338623,0.5586666464805603,1.189928650856018,0.5666666626930237,1.1891076564788818,0.5600000023841858,1.19075345993042,0.5546666383743286,1.1977602243423462,0.5460000038146973,1.177712082862854,0.5740000009536743,1.1787770986557007,0.5793333053588867,1.176283359527588,0.5659999847412109,1.1483275890350342,0.5786666870117188,1.1694748401641846,0.5726666450500488,1.2027004957199097,0.5526666641235352,1.1784746646881104,0.559333324432373,1.1560614109039307,0.593999981880188,1.0537585020065308,0.5433333516120911,1.1512858867645264,0.5773333311080933,1.1624001264572144,0.5586666464805603,0.3061056435108185,0.9053333401679993,0.26545751094818115,0.7508522272109985,0.7918627262115479,5.048671722412109,0.9840184450149536,0.8384466171264648,0.9839916229248047,0.0010000000474974513,1
2.1405816078186035,0.1668333262205124,1.1504645347595215,0.5706666707992554,1.155924677848816,0.5681666731834412,1.1520990133285522,0.565833330154419,1.1585376262664795,0.5611666440963745,1.1498608589172363,0.5669999718666077,1.159647822380066,0.5605000257492065,1.1326236724853516,0.5764999985694885,1.1385891437530518,0.5789999961853027,1.162654161453247,0.5598333477973938,1.164304494857788,0.5580000281333923,1.1536928415298462,0.5684999823570251,1.163772463798523,0.5600000023841858,1.1700167655944824,0.5546666383743286,1.1700546741485596,0.5550000071525574,1.1484826803207397,0.5683333277702332,0.6998481750488281,0.70333331823349,1.1387795209884644,0.5699999928474426,1.02540922164917,0.5525000095367432,0.280970960855484,0.9026666879653931,0.12081803381443024,0.4285457730293274,0.3043358027935028,4.597828388214111,0.964514970779419,0.8201494216918945,0.9643670916557312,2.1520140171051025,0.1586666703224182,1.1591978073120117,0.5699999928474426,1.1627705097198486,0.5693333148956299,1.191139817237854,0.5586666464805603,1.1583001613616943,0.5666666626930237,1.1799108982086182,0.5600000023841858,1.1756540536880493,0.5546666383743286,1.1886452436447144,0.5460000038146973,1.146251916885376,0.5740000009536743,1.1540899276733398,0.5793333053588867,1.1762672662734985,0.5659999847412109,1.1460827589035034,0.5786666870117188,1.1543916463851929,0.5726666450500488,1.1779054403305054,0.5526666641235352,1.1743597984313965,0.559333324432373,1.1218189001083374,0.593999981880188,0.7913773059844971,0.6019999980926514,1.1362197399139404,0.5773333311080933,1.0497536659240723,0.5566666722297668,0.2948044240474701,0.9053333401679993,0.24570924043655396,0.7086452841758728,0.7234371900558472,4.890793800354004,0.9657955765724182,0.828940212726593,0.9657613039016724,0.0010000000474974513,2
2.1215567588806152,0.18066667020320892,1.141944408416748,0.5711666941642761,1.1458786725997925,0.5668333172798157,1.1472071409225464,0.565833330154419,1.1514651775360107,0.562166690826416,1.1428343057632446,0.5678333044052124,1.1536911725997925,0.5601666569709778,1.1245970726013184,0.5768333077430725,1.1293951272964478,0.578499972820282,1.1548384428024292,0.5600000023841858,1.1508342027664185,0.559499979019165,1.1428160667419434,0.5686666369438171,1.1492725610733032,0.5598333477973938,1.1587631702423096,0.5556666851043701,1.163623571395874,0.5548333525657654,1.139302134513855,0.5688333511352539,0.6003347635269165,0.7534999847412109,1.1249639987945557,0.5681666731834412,0.9716665148735046,0.5666666626930237,0.2692238390445709,0.902999997138977,0.11646848171949387,0.4189883768558502,0.29004380106925964,4.533812046051025,0.9585990309715271,0.8169130682945251,0.9585524201393127,2.146493434906006,0.15333333611488342,1.1716182231903076,0.5699999928474426,1.187073826789856,0.562666654586792,1.1857085227966309,0.5580000281333923,1.1704667806625366,0.5666666626930237,1.195107102394104,0.5586666464805603,1.188170313835144,0.5546666383743286,1.2021926641464233,0.5460000038146973,1.1704790592193604,0.5726666450500488,1.1594431400299072,0.5793333053588867,1.1766161918640137,0.5653333067893982,1.163529872894287,0.5773333311080933,1.163207769393921,0.5726666450500488,1.1943286657333374,0.5519999861717224,1.1771773099899292,0.559333324432373,1.1398650407791138,0.5933333039283752,0.6308736801147461,0.7400000095367432,1.1456037759780884,0.578000009059906,0.9822001457214355,0.5646666884422302,0.2735660970211029,0.9079999923706055,0.1832699477672577,0.5753047466278076,0.49751725792884827,4.744385719299316,0.9543091654777527,0.8150630593299866,0.9542819261550903,0.0010000000474974513,3
2.098240375518799,0.19249999523162842,1.130363941192627,0.5709999799728394,1.1378746032714844,0.5690000057220459,1.136388897895813,0.565833330154419,1.1426218748092651,0.5641666650772095,1.1282427310943604,0.5693333148956299,1.1484118700027466,0.5613333582878113,1.1167482137680054,0.5766666531562805,1.1242934465408325,0.5798333287239075,1.1456878185272217,0.5608333349227905,1.140225887298584,0.559499979019165,1.1373077630996704,0.5706666707992554,1.1410142183303833,0.5631666779518127,1.1508466005325317,0.5561666488647461,1.1585743427276611,0.5561666488647461,1.134129285812378,0.5699999928474426,0.5305544137954712,0.7873333096504211,1.1087690591812134,0.5745000243186951,0.922260582447052,0.5895000100135803,0.25931987166404724,0.906000018119812,0.1150791272521019,0.4151434302330017,0.28681886196136475,4.4831719398498535,0.95468670129776,0.8145157098770142,0.9544201493263245,2.141421318054199,0.1653333306312561,1.1921135187149048,0.5699999928474426,1.1796942949295044,0.5693333148956299,1.2062584161758423,0.54666668176651,1.1921073198318481,0.5646666884422302,1.1969002485275269,0.5586666464805603,1.1974951028823853,0.54666668176651,1.2142574787139893,0.5379999876022339,1.1658776998519897,0.5740000009536743,1.18017578125,0.5786666870117188,1.1939154863357544,0.5633333325386047,1.164050579071045,0.5746666789054871,1.1733514070510864,0.5606666803359985,1.1831583976745605,0.5526666641235352,1.1890983581542969,0.559333324432373,1.1425493955612183,0.5926666855812073,0.5473260283470154,0.7879999876022339,1.1471160650253296,0.5699999928474426,0.9352560639381409,0.5799999833106995,0.2938269078731537,0.8986666798591614,0.1363973617553711,0.4611053764820099,0.3651880621910095,4.647485733032227,0.9492425322532654,0.8117495775222778,0.9492024183273315,0.0010000000474974513,4
2.0747551918029785,0.20600000023841858,1.118466854095459,0.5721666812896729,1.123548984527588,0.5680000185966492,1.1302748918533325,0.5661666393280029,1.1289138793945312,0.5630000233650208,1.1225879192352295,0.5684999823570251,1.138258457183838,0.5606666803359985,1.1006721258163452,0.5791666507720947,1.1107782125473022,0.5818333625793457,1.1315799951553345,0.559166669845581,1.1321907043457031,0.5609999895095825,1.1273680925369263,0.5690000057220459,1.132546305656433,0.5608333349227905,1.1389085054397583,0.5590000152587891,1.1433697938919067,0.5568333268165588,1.1197885274887085,0.5726666450500488,0.4740842580795288,0.8090000152587891,1.0974749326705933,0.5753333568572998,0.8644705414772034,0.6266666650772095,0.24801595509052277,0.9079999923706055,0.10809455811977386,0.396990567445755,0.2659926414489746,4.416463375091553,0.9520840048789978,0.8123731017112732,0.951900064945221,2.147157669067383,0.1613333374261856,1.190186619758606,0.5686666369438171,1.234925627708435,0.4946666657924652,1.2296282052993774,0.5379999876022339,1.191635251045227,0.562666654586792,1.2081546783447266,0.5553333163261414,1.2002984285354614,0.5473333597183228,1.2217895984649658,0.5400000214576721,1.184984803199768,0.5740000009536743,1.196738839149475,0.5433333516120911,1.204641342163086,0.5519999861717224,1.185377836227417,0.578000009059906,1.1826319694519043,0.5606666803359985,1.1995980739593506,0.5493333339691162,1.1968858242034912,0.5566666722297668,1.1564509868621826,0.5839999914169312,0.5061025619506836,0.800000011920929,1.155895709991455,0.5426666736602783,0.9082847237586975,0.6013333201408386,0.3155994117259979,0.8826666474342346,0.12748776376247406,0.4443441927433014,0.3215187191963196,4.660238742828369,0.952570378780365,0.8150322437286377,0.9525378346443176,0.0010000000474974513,5
2.0535402297973633,0.21416667103767395,1.108198642730713,0.5733333230018616,1.1179555654525757,0.5705000162124634,1.1151610612869263,0.5711666941642761,1.1124411821365356,0.5699999928474426,1.1080708503723145,0.5734999775886536,1.124014139175415,0.5638333559036255,1.0866588354110718,0.5843333601951599,1.097225308418274,0.5843333601951599,1.1175705194473267,0.5666666626930237,1.121941328048706,0.5665000081062317,1.117805004119873,0.5709999799728394,1.1198539733886719,0.5616666674613953,1.1220718622207642,0.5608333349227905,1.1332331895828247,0.5569999814033508,1.1106215715408325,0.575166642665863,0.4413589835166931,0.824833333492279,1.0773029327392578,0.5818333625793457,0.8359462022781372,0.6461666822433472,0.23829856514930725,0.9143333435058594,0.10378798097372055,0.38613203167915344,0.2546859681606293,4.359735488891602,0.9491347670555115,0.8115105628967285,0.9488199353218079,2.2277534008026123,0.14800000190734863,1.210654854774475,0.5633333325386047,1.192318081855774,0.5606666803359985,1.2151216268539429,0.5546666383743286,1.2102662324905396,0.5666666626930237,1.2230018377304077,0.5419999957084656,1.2235736846923828,0.5473333597183228,1.2444078922271729,0.5406666398048401,1.1887667179107666,0.5706666707992554,1.1920509338378906,0.5680000185966492,1.2004683017730713,0.5526666641235352,1.1655685901641846,0.5686666369438171,1.1882237195968628,0.5640000104904175,1.2332161664962769,0.5473333597183228,1.207760214805603,0.5540000200271606,1.1717536449432373,0.5879999995231628,0.571839451789856,0.768666684627533,1.1640880107879639,0.5533333420753479,0.8900444507598877,0.6146666407585144,0.31324493885040283,0.906000018119812,0.12941743433475494,0.44516637921333313,0.3315776288509369,4.698440074920654,0.9542213678359985,0.8098427057266235,0.9542105197906494,0.0010000000474974513,6
2.0198781490325928,0.2370000034570694,1.0877022743225098,0.57833331823349,1.0985870361328125,0.5770000219345093,1.0934700965881348,0.5755000114440918,1.0984538793563843,0.5733333230018616,1.0873709917068481,0.5816666483879089,1.1053273677825928,0.565666675567627,1.066083550453186,0.5874999761581421,1.0815110206604004,0.5886666774749756,1.0997544527053833,0.5691666603088379,1.1025117635726929,0.5730000138282776,1.0964252948760986,0.5756666660308838,1.0973578691482544,0.5680000185966492,1.1052521467208862,0.5669999718666077,1.1128828525543213,0.5673333406448364,1.0898526906967163,0.5788333415985107,0.4041961133480072,0.8399999737739563,1.054555892944336,0.5868333578109741,0.794517457485199,0.6696666479110718,0.22447963058948517,0.9179999828338623,0.1021488755941391,0.38250765204429626,0.2501947283744812,4.289546489715576,0.946752667427063,0.809778094291687,0.9468237161636353,2.1744744777679443,0.1420000046491623,1.2331147193908691,0.559333324432373,1.2469733953475952,0.5413333177566528,1.2139965295791626,0.5559999942779541,1.2045512199401855,0.5526666641235352,1.2853367328643799,0.5120000243186951,1.2474826574325562,0.5133333206176758,1.29960036277771,0.5326666831970215,1.2146656513214111,0.5526666641235352,1.2253576517105103,0.5640000104904175,1.2088723182678223,0.5533333420753479,1.191596269607544,0.5699999928474426,1.2057491540908813,0.5513333082199097,1.2398990392684937,0.5533333420753479,1.2551357746124268,0.5413333177566528,1.1932445764541626,0.5746666789054871,0.4907127916812897,0.7940000295639038,1.1776434183120728,0.5493333339691162,0.8704517483711243,0.6306666731834412,0.31901219487190247,0.8993333578109741,0.11565562337636948,0.4161389470100403,0.2883175015449524,4.7079267501831055,0.9515500068664551,0.8118736147880554,0.951535701751709,0.0010000000474974513,7
1.9846271276474,0.25733333826065063,1.0610219240188599,0.5889999866485596,1.0737823247909546,0.5831666588783264,1.0655872821807861,0.5861666798591614,1.0654575824737549,0.5808333158493042,1.065893292427063,0.5860000252723694,1.083000659942627,0.5724999904632568,1.0454585552215576,0.5953333377838135,1.0548478364944458,0.5964999794960022,1.074263334274292,0.5826666951179504,1.0798144340515137,0.5766666531562805,1.0739704370498657,0.5828333497047424,1.0694979429244995,0.5789999961853027,1.0857641696929932,0.5676666498184204,1.0906424522399902,0.5740000009536743,1.0626987218856812,0.5846666693687439,0.37741637229919434,0.8460000157356262,1.0330466032028198,0.5979999899864197,0.7591655254364014,0.6916666626930237,0.2106153666973114,0.925166666507721,0.09519220143556595,0.3653889298439026,0.22967824339866638,4.198544502258301,0.9461853504180908,0.8097610473632812,0.9461032152175903,2.25618052482605,0.13066667318344116,1.2764431238174438,0.5006666779518127,1.218286156654358,0.5366666913032532,1.272074818611145,0.5239999890327454,1.2399077415466309,0.5433333516120911,1.27275812625885,0.5180000066757202,1.2980852127075195,0.5166666507720947,1.2698874473571777,0.5099999904632568,1.2419264316558838,0.5540000200271606,1.2576903104782104,0.5453333258628845,1.2364816665649414,0.5233333110809326,1.2089319229125977,0.5600000023841858,1.2614749670028687,0.5293333530426025,1.2690751552581787,0.4906666576862335,1.2546210289001465,0.5460000038146973,1.1989288330078125,0.5699999928474426,0.546156108379364,0.7806666493415833,1.1769028902053833,0.5479999780654907,0.8772401809692383,0.6159999966621399,0.30606958270072937,0.8980000019073486,0.11688459664583206,0.41811665892601013,0.2966277003288269,4.778282642364502,0.9534252882003784,0.8160024285316467,0.9533883333206177,0.0010000000474974513,8
1.9362976551055908,0.2798333466053009,1.0318543910980225,0.5983333587646484,1.0413486957550049,0.5950000286102295,1.0458513498306274,0.5918333530426025,1.0432366132736206,0.5914999842643738,1.0365207195281982,0.5926666855812073,1.0563278198242188,0.5828333497047424,1.0168061256408691,0.6033333539962769,1.0269293785095215,0.6071666479110718,1.0433108806610107,0.5910000205039978,1.052704095840454,0.5873333215713501,1.0448718070983887,0.5858333110809326,1.0458065271377563,0.5866666436195374,1.0521063804626465,0.5801666378974915,1.0632401704788208,0.5814999938011169,1.0360348224639893,0.5998333096504211,0.3536384701728821,0.8603333234786987,0.9998736381530762,0.6101666688919067,0.7229443788528442,0.7023333311080933,0.19675680994987488,0.9281666874885559,0.09299734979867935,0.3609796166419983,0.22369089722633362,4.1084442138671875,0.9444355368614197,0.808773934841156,0.9445950388908386,2.225921630859375,0.1693333387374878,1.2889131307601929,0.5419999957084656,1.2277647256851196,0.5493333339691162,1.2541444301605225,0.5266666412353516,1.2650374174118042,0.5486666560173035,1.2863320112228394,0.5393333435058594,1.2970327138900757,0.5273333191871643,1.2980871200561523,0.5253333449363708,1.2946181297302246,0.5193333625793457,1.2988463640213013,0.5193333625793457,1.2541558742523193,0.5553333163261414,1.2215933799743652,0.5479999780654907,1.2445292472839355,0.5393333435058594,1.2792118787765503,0.5326666831970215,1.2850602865219116,0.5479999780654907,1.237717866897583,0.5853333473205566,0.7789939045906067,0.7166666388511658,1.205747127532959,0.5419999957084656,0.9532003402709961,0.628000020980835,0.37708571553230286,0.9046666622161865,0.11787990480661392,0.4174967110157013,0.2970479130744934,4.877938747406006,0.9559382200241089,0.8131517767906189,0.9559137225151062,0.0010000000474974513,9
