epoch,detune_carrier_head_loss,detune_carrier_head_mae,feedback_head_loss,feedback_head_mae,index_12_head_loss,index_12_head_mae,index_23_head_loss,index_23_head_mae,index_3c_head_loss,index_3c_head_mae,index_4c_head_loss,index_4c_head_mae,index_5c_head_loss,index_5c_head_mae,key_scaling_head_loss,key_scaling_head_mae,lfo_depth_cents_head_loss,lfo_depth_cents_head_mae,lfo_rate_head_loss,lfo_rate_head_mae,loss,val_detune_carrier_head_loss,val_detune_carrier_head_mae,val_feedback_head_loss,val_feedback_head_mae,val_index_12_head_loss,val_index_12_head_mae,val_index_23_head_loss,val_index_23_head_mae,val_index_3c_head_loss,val_index_3c_head_mae,val_index_4c_head_loss,val_index_4c_head_mae,val_index_5c_head_loss,val_index_5c_head_mae,val_key_scaling_head_loss,val_key_scaling_head_mae,val_lfo_depth_cents_head_loss,val_lfo_depth_cents_head_mae,val_lfo_rate_head_loss,val_lfo_rate_head_mae,val_loss,learning_rate
10,0.470860093832016,0.8753831386566162,0.4713890552520752,0.8788694143295288,0.4452151954174042,0.8437192440032959,0.43193167448043823,0.826016366481781,0.4193723499774933,0.8097254633903503,0.43529796600341797,0.8309439420700073,0.4398656487464905,0.8326614499092102,0.4639468491077423,0.8683946132659912,0.4687140882015228,0.8748416900634766,0.46368294954299927,0.8638265132904053,2.853487968444824,0.450185626745224,0.8536109328269958,0.45064377784729004,0.8520323038101196,0.45406973361968994,0.8618103265762329,0.45242902636528015,0.8569908738136292,0.4575641453266144,0.853644847869873,0.4370976388454437,0.8270866870880127,0.44181081652641296,0.8412042260169983,0.4586217999458313,0.8650437593460083,0.46741533279418945,0.8778841495513916,0.47960418462753296,0.8841299414634705,2.883657693862915,4.999999873689376e-05
11,0.4676338732242584,0.8714683651924133,0.4712423086166382,0.876656711101532,0.4396560490131378,0.8364889025688171,0.430243581533432,0.8222844004631042,0.4170106053352356,0.8053558468818665,0.43211105465888977,0.8211604356765747,0.43831437826156616,0.8315908312797546,0.46936121582984924,0.8754704594612122,0.46901628375053406,0.8751006126403809,0.4614909887313843,0.8609949946403503,2.8432085514068604,0.45120730996131897,0.8536366820335388,0.4508115351200104,0.8527444005012512,0.4521249830722809,0.8588391542434692,0.44938576221466064,0.8518108129501343,0.45296362042427063,0.846976637840271,0.4374088644981384,0.8299665451049805,0.4406100809574127,0.8386000990867615,0.4635308086872101,0.8714098334312439,0.4663057327270508,0.8754492402076721,0.4804486334323883,0.8849234580993652,2.8796324729919434,4.999999873689376e-05
12,0.46802112460136414,0.8724800944328308,0.4719230830669403,0.8788571357727051,0.4420088529586792,0.840331494808197,0.4300287961959839,0.8240642547607422,0.41542890667915344,0.8022395968437195,0.4363401234149933,0.8298295736312866,0.43449780344963074,0.8269098997116089,0.4655679762363434,0.8682853579521179,0.46760621666908264,0.8728427290916443,0.46532124280929565,0.8670894503593445,2.843757152557373,0.45045167207717896,0.8540064692497253,0.4500158131122589,0.8517101407051086,0.45194825530052185,0.8583389520645142,0.449226975440979,0.8490617275238037,0.4563043415546417,0.8515191078186035,0.43784299492836,0.8333344459533691,0.44176971912384033,0.8402625322341919,0.4621618688106537,0.8692493438720703,0.46671155095100403,0.875927209854126,0.4816126227378845,0.8858219385147095,2.8820338249206543,4.999999873689376e-05
13,0.4669543206691742,0.8708326816558838,0.4654877781867981,0.8718898296356201,0.44541671872138977,0.8432931900024414,0.42857080698013306,0.8205245733261108,0.4088558256626129,0.796785831451416,0.432902455329895,0.8228359818458557,0.43907544016838074,0.832824170589447,0.46323058009147644,0.8675603866577148,0.47190168499946594,0.8769049644470215,0.4652940034866333,0.8650503754615784,2.8381476402282715,0.44902747869491577,0.8528848886489868,0.452391654253006,0.8553804159164429,0.4545547366142273,0.8632641434669495,0.4476979970932007,0.8472434282302856,0.4469025433063507,0.8397465944290161,0.43395400047302246,0.8257915377616882,0.4355761706829071,0.8336388468742371,0.4594208598136902,0.8651941418647766,0.465151309967041,0.8719351887702942,0.4811280369758606,0.88529372215271,2.86689829826355,4.999999873689376e-05
14,0.47086894512176514,0.8749760389328003,0.46920403838157654,0.8751325011253357,0.43966588377952576,0.836615264415741,0.4251248240470886,0.8172516226768494,0.4114047884941101,0.798789918422699,0.43353691697120667,0.826912522315979,0.43487778306007385,0.8262113332748413,0.46628355979919434,0.8709158301353455,0.4669886529445648,0.8723111152648926,0.46277812123298645,0.8630452752113342,2.8331832885742188,0.4498775005340576,0.8533596396446228,0.4501344859600067,0.8519402146339417,0.45169705152511597,0.8587848544120789,0.45079511404037476,0.8482238054275513,0.441123366355896,0.8303740620613098,0.4325476884841919,0.8233785629272461,0.4356537461280823,0.8322833180427551,0.4581352174282074,0.8640524744987488,0.46584421396255493,0.8752267956733704,0.4802077114582062,0.8846259117126465,2.860569477081299,4.999999873689376e-05
15,0.46559029817581177,0.8684064745903015,0.47052711248397827,0.8759779930114746,0.44438692927360535,0.8424148559570312,0.42035841941833496,0.8092237710952759,0.4041229784488678,0.7863563299179077,0.43333110213279724,0.8257728815078735,0.43381595611572266,0.8231863975524902,0.46519097685813904,0.8692946434020996,0.467956006526947,0.8741002678871155,0.4599498510360718,0.8594561815261841,2.8228378295898438,0.4506177008152008,0.8531581163406372,0.44966405630111694,0.8512014150619507,0.45121654868125916,0.8586007952690125,0.44446855783462524,0.8421840667724609,0.44194114208221436,0.8304618000984192,0.4345890283584595,0.82566899061203,0.4359871745109558,0.830764651298523,0.45822566747665405,0.8637756109237671,0.4654945135116577,0.8740226030349731,0.4796646535396576,0.8839040398597717,2.8578200340270996,4.999999873689376e-05
16,0.470627099275589,0.8764845728874207,0.47050008177757263,0.8783987760543823,0.43785664439201355,0.8345476984977722,0.42109403014183044,0.8094668984413147,0.4048580229282379,0.789518415927887,0.4355408549308777,0.828709065914154,0.428750216960907,0.8200435638427734,0.4634305238723755,0.8667808771133423,0.4667861759662628,0.871762216091156,0.46136918663978577,0.8601760268211365,2.8197224140167236,0.4507421851158142,0.8544784188270569,0.4495154321193695,0.8506600260734558,0.4504735767841339,0.8549088835716248,0.44489240646362305,0.8424066305160522,0.4459122121334076,0.8357694745063782,0.4371575117111206,0.8302978277206421,0.4367498755455017,0.8314376473426819,0.4594156742095947,0.8645626306533813,0.4668695628643036,0.8772351741790771,0.47953280806541443,0.8835997581481934,2.8640451431274414,4.999999873689376e-05
17,0.46673157811164856,0.8703466653823853,0.4700046479701996,0.8789224028587341,0.43672066926956177,0.8332520127296448,0.418243944644928,0.8079971671104431,0.406209796667099,0.7929955124855042,0.42964303493499756,0.8201158046722412,0.43517231941223145,0.8294605016708374,0.46074360609054565,0.8665121793746948,0.46798139810562134,0.872477114200592,0.4615463614463806,0.8610921502113342,2.8147196769714355,0.4499426782131195,0.8538729548454285,0.4520573914051056,0.8540376424789429,0.4508713483810425,0.8541049361228943,0.4432011842727661,0.8392518758773804,0.44911396503448486,0.8335796594619751,0.4359297752380371,0.828708827495575,0.4387379586696625,0.8355000615119934,0.45801475644111633,0.8628989458084106,0.4662908911705017,0.8764810562133789,0.48067599534988403,0.8846543431282043,2.8663318157196045,4.999999873689376e-05
18,0.46964773535728455,0.8749173879623413,0.4674992561340332,0.8735775947570801,0.4392419159412384,0.8371429443359375,0.4166230857372284,0.8045304417610168,0.40233778953552246,0.7856497764587402,0.43314480781555176,0.8245012164115906,0.433339387178421,0.8257192969322205,0.46331673860549927,0.8665475249290466,0.4682294428348541,0.8741979598999023,0.46368148922920227,0.8658515810966492,2.8170504570007324,0.45055022835731506,0.8537722229957581,0.4503794312477112,0.8521855473518372,0.4516032338142395,0.8570308089256287,0.44641315937042236,0.8416314721107483,0.4435915946960449,0.8242306709289551,0.4334372580051422,0.8256708383560181,0.4396296739578247,0.8339962959289551,0.4583818316459656,0.862930178642273,0.46676209568977356,0.8767843842506409,0.48084792494773865,0.8848695158958435,2.8641347885131836,2.499999936844688e-05
19,0.464517205953598,0.8691596388816833,0.4664243161678314,0.872631847858429,0.43841713666915894,0.8365478515625,0.4100171625614166,0.7964810729026794,0.3971056044101715,0.779043972492218,0.4327845871448517,0.8264671564102173,0.42691805958747864,0.8155660629272461,0.46131032705307007,0.8665041923522949,0.4655124247074127,0.8709787726402283,0.45804980397224426,0.8573043942451477,2.7938196659088135,0.451403945684433,0.8548406958580017,0.45075803995132446,0.8525587916374207,0.4502899944782257,0.8542969822883606,0.4423418343067169,0.8364157676696777,0.44192901253700256,0.8239068984985352,0.43527713418006897,0.8283274173736572,0.44014599919319153,0.8367014527320862,0.45757532119750977,0.861977219581604,0.4672551453113556,0.8778975009918213,0.48011019825935364,0.8839845657348633,2.861035108566284,2.499999936844688e-05
