epoch,detune_carrier_head_loss,detune_carrier_head_mae,feedback_head_loss,feedback_head_mae,index_12_head_loss,index_12_head_mae,index_23_head_loss,index_23_head_mae,index_3c_head_loss,index_3c_head_mae,index_4c_head_loss,index_4c_head_mae,index_5c_head_loss,index_5c_head_mae,key_scaling_head_loss,key_scaling_head_mae,lfo_depth_cents_head_loss,lfo_depth_cents_head_mae,lfo_rate_head_loss,lfo_rate_head_mae,loss,val_detune_carrier_head_loss,val_detune_carrier_head_mae,val_feedback_head_loss,val_feedback_head_mae,val_index_12_head_loss,val_index_12_head_mae,val_index_23_head_loss,val_index_23_head_mae,val_index_3c_head_loss,val_index_3c_head_mae,val_index_4c_head_loss,val_index_4c_head_mae,val_index_5c_head_loss,val_index_5c_head_mae,val_key_scaling_head_loss,val_key_scaling_head_mae,val_lfo_depth_cents_head_loss,val_lfo_depth_cents_head_mae,val_lfo_rate_head_loss,val_lfo_rate_head_mae,val_loss,learning_rate
10,0.4622427225112915,0.8657692074775696,0.4622175693511963,0.8656498193740845,0.4179529547691345,0.8075851798057556,0.3787762522697449,0.7537979483604431,0.38591885566711426,0.7629215717315674,0.4152306318283081,0.8040760159492493,0.380508691072464,0.7561306953430176,0.3902348577976227,0.7732785940170288,0.46300891041755676,0.8670899868011475,0.46258100867271423,0.8661507964134216,2.6632578372955322,0.46366655826568604,0.8680025935173035,0.45663633942604065,0.8596300482749939,0.4256558120250702,0.8153218626976013,0.3844270408153534,0.7539554834365845,0.37686067819595337,0.7453752160072327,0.4073728322982788,0.7886455655097961,0.36945056915283203,0.7376015782356262,0.3830508887767792,0.7660334706306458,0.45851144194602966,0.8623580932617188,0.46361035108566284,0.8673548698425293,2.6450183391571045,0.00019999999494757503
11,0.4623916447162628,0.8661028146743774,0.4619733989238739,0.8653208017349243,0.41757678985595703,0.8075355291366577,0.3765580952167511,0.7505729794502258,0.38330402970314026,0.7600486278533936,0.4140375256538391,0.8020784258842468,0.37884002923965454,0.7539877891540527,0.39015528559684753,0.7729547023773193,0.46285954117774963,0.8667405247688293,0.46222808957099915,0.8657130002975464,2.657243013381958,0.4642517864704132,0.8686295747756958,0.456046462059021,0.8586350083351135,0.4241843521595001,0.8096826076507568,0.3735663592815399,0.7428069710731506,0.373370885848999,0.7465194463729858,0.405366986989975,0.7930565476417542,0.36437249183654785,0.7359022498130798,0.38362956047058105,0.7620660066604614,0.45854222774505615,0.8624995350837708,0.46375414729118347,0.8676708340644836,2.6294496059417725,0.00019999999494757503
12,0.4624048173427582,0.8660888671875,0.4621978998184204,0.865614116191864,0.41635990142822266,0.8057282567024231,0.3728601932525635,0.7461552619934082,0.38098353147506714,0.7570162415504456,0.4132392108440399,0.8013027310371399,0.3743993937969208,0.7475740909576416,0.3906201124191284,0.7738234400749207,0.46251052618026733,0.8663486242294312,0.46218568086624146,0.8656456470489502,2.648684501647949,0.4635464549064636,0.8678421378135681,0.4553385376930237,0.8579564094543457,0.4264806807041168,0.812063992023468,0.3773445785045624,0.743253767490387,0.38411176204681396,0.7497786283493042,0.40544605255126953,0.7865727543830872,0.3648500442504883,0.7340007424354553,0.38237982988357544,0.7638117671012878,0.46273869276046753,0.8662095665931702,0.46404051780700684,0.8676937818527222,2.6425399780273438,0.00019999999494757503
13,0.4621557295322418,0.8657898902893066,0.46227601170539856,0.865820050239563,0.4155356287956238,0.8045538067817688,0.37250903248786926,0.745619535446167,0.3773338496685028,0.7511481642723083,0.41230031847953796,0.7996641993522644,0.373469740152359,0.7465772032737732,0.3897809684276581,0.772467851638794,0.46198081970214844,0.8655807375907898,0.46224546432495117,0.8658363819122314,2.6431572437286377,0.4635234475135803,0.8679108023643494,0.45669686794281006,0.859441339969635,0.4214636981487274,0.8123424649238586,0.37728092074394226,0.7398897409439087,0.3714321255683899,0.7367381453514099,0.4023357033729553,0.7875034809112549,0.3677806258201599,0.7363241910934448,0.3785712420940399,0.759149968624115,0.45688965916633606,0.8602849245071411,0.46377840638160706,0.8675746917724609,2.6252591609954834,0.00019999999494757503
14,0.46222424507141113,0.8658410906791687,0.46207183599472046,0.8655281662940979,0.4143126606941223,0.802751362323761,0.36982107162475586,0.741687536239624,0.3754163384437561,0.749306857585907,0.40954670310020447,0.7963264584541321,0.37145164608955383,0.7431529760360718,0.38830044865608215,0.7700543999671936,0.4611808657646179,0.8643621206283569,0.46207600831985474,0.8657271862030029,2.6343228816986084,0.4634435772895813,0.867765486240387,0.4561571478843689,0.8588005304336548,0.42060503363609314,0.8114815950393677,0.3754690885543823,0.7375860214233398,0.37634626030921936,0.7406834363937378,0.40074026584625244,0.7825945019721985,0.3594374656677246,0.7214615345001221,0.3794751763343811,0.7629244923591614,0.4574383497238159,0.8607903718948364,0.46351519227027893,0.8670129179954529,2.620178699493408,0.00019999999494757503
15,0.4620782434940338,0.8656607270240784,0.46147048473358154,0.8646501898765564,0.4137282371520996,0.8012850880622864,0.3691251575946808,0.7399893999099731,0.3730320334434509,0.7455238103866577,0.40928325057029724,0.7951662540435791,0.3680330812931061,0.738787829875946,0.38783183693885803,0.7696316242218018,0.46103474497795105,0.8642013669013977,0.46192142367362976,0.8653053641319275,2.628333568572998,0.4636843204498291,0.8681063652038574,0.45738890767097473,0.860488772392273,0.4228690266609192,0.8104780316352844,0.38249093294143677,0.7435851097106934,0.37243539094924927,0.7427290081977844,0.4037022292613983,0.7871385812759399,0.36673295497894287,0.7388017773628235,0.37954413890838623,0.7604209184646606,0.4578603506088257,0.8609007000923157,0.46321728825569153,0.866533637046814,2.63206148147583,0.00019999999494757503
16,0.46214166283607483,0.8657361268997192,0.4620659649372101,0.865567147731781,0.41208499670028687,0.7994251847267151,0.3678230941295624,0.7391821146011353,0.3699539005756378,0.7421736121177673,0.40916693210601807,0.7951442003250122,0.3644997477531433,0.7344692349433899,0.3885800540447235,0.7708970904350281,0.4588681757450104,0.8614722490310669,0.4612531065940857,0.8645183444023132,2.6207826137542725,0.463595986366272,0.8678727746009827,0.4562808573246002,0.8590246438980103,0.42422086000442505,0.8117517232894897,0.38371896743774414,0.7449365854263306,0.38373157382011414,0.7502739429473877,0.40430426597595215,0.7874203324317932,0.38057127594947815,0.7492350935935974,0.38124844431877136,0.761371910572052,0.4547625780105591,0.8572173714637756,0.46261292695999146,0.8655202388763428,2.6501173973083496,0.00019999999494757503
17,0.4620282053947449,0.8656103014945984,0.4615316092967987,0.8648595213890076,0.40972036123275757,0.7960528135299683,0.36003923416137695,0.7278770208358765,0.36186331510543823,0.7307896018028259,0.40623462200164795,0.7907294631004333,0.35838210582733154,0.725867748260498,0.3854389786720276,0.7669382095336914,0.4543288052082062,0.8558799624443054,0.45992904901504517,0.8629595041275024,2.596362352371216,0.4637785255908966,0.8681417107582092,0.45719799399375916,0.8602379560470581,0.41939806938171387,0.8096797466278076,0.38390448689460754,0.7391537427902222,0.3670446276664734,0.7317067980766296,0.40237393975257874,0.7827776670455933,0.3472546339035034,0.7085911631584167,0.3809596300125122,0.7615517377853394,0.44795405864715576,0.8489121794700623,0.4601547122001648,0.86179119348526,2.605886936187744,9.999999747378752e-05
18,0.46198949217796326,0.8656238317489624,0.46126654744148254,0.8645671606063843,0.40960952639579773,0.7961061596870422,0.36001056432724,0.728196382522583,0.36080750823020935,0.7286444902420044,0.4050929546356201,0.7899589538574219,0.3552597165107727,0.7213747501373291,0.3839178681373596,0.7651824355125427,0.4462776780128479,0.8453083038330078,0.4572094976902008,0.8591919541358948,2.5856101512908936,0.46353262662887573,0.8679786920547485,0.45666471123695374,0.8593355417251587,0.4202413856983185,0.807257890701294,0.37938469648361206,0.7353327870368958,0.3603378236293793,0.7272142171859741,0.40490564703941345,0.7840405106544495,0.3534838557243347,0.7176041603088379,0.37846431136131287,0.7573021650314331,0.44140928983688354,0.8409038782119751,0.4587329924106598,0.8575931191444397,2.5985443592071533,9.999999747378752e-05
19,0.46186554431915283,0.865489661693573,0.4614570140838623,0.864772617816925,0.4102286100387573,0.7971959710121155,0.3595331609249115,0.7280217409133911,0.35955992341041565,0.7262356877326965,0.4045773148536682,0.7899510860443115,0.3542934060096741,0.7198811769485474,0.3850869834423065,0.7659661769866943,0.431255966424942,0.8257330656051636,0.43656349182128906,0.8317001461982727,2.56484317779541,0.46373412013053894,0.8681148886680603,0.4566883146762848,0.8593840599060059,0.41876038908958435,0.8090540170669556,0.36740103363990784,0.7349938750267029,0.35958927869796753,0.7265543341636658,0.4072401821613312,0.7878044247627258,0.36288049817085266,0.733115553855896,0.37625637650489807,0.7566786408424377,0.4182070791721344,0.8075733184814453,0.40239518880844116,0.7834283709526062,2.5519862174987793,9.999999747378752e-05
20,0.4620312750339508,0.865710973739624,0.4614023268222809,0.8648679256439209,0.4097202718257904,0.7964651584625244,0.36140134930610657,0.7297078371047974,0.36175429821014404,0.7298739552497864,0.4044854938983917,0.7883225679397583,0.35712260007858276,0.7238640785217285,0.38467368483543396,0.7658302187919617,0.41669175028800964,0.8089072108268738,0.37255510687828064,0.7441527247428894,2.5258822441101074,0.46382665634155273,0.8682264685630798,0.45633211731910706,0.8589332699775696,0.4184751510620117,0.8071290850639343,0.36744558811187744,0.7310796976089478,0.3624410033226013,0.7250300049781799,0.40248554944992065,0.7861586809158325,0.35686609148979187,0.7249662280082703,0.37767666578292847,0.7562108039855957,0.40173420310020447,0.7877667546272278,0.3578522503376007,0.7151749730110168,2.513364791870117,9.999999747378752e-05
21,0.46204349398612976,0.8656951189041138,0.4613340198993683,0.8647385835647583,0.40903979539871216,0.7954164147377014,0.3604104816913605,0.7288820743560791,0.36247518658638,0.7303736209869385,0.4053620398044586,0.790134847164154,0.3564811944961548,0.723511278629303,0.3856486976146698,0.7670239806175232,0.4059412479400635,0.7956718802452087,0.3241165280342102,0.6763688921928406,2.4933414459228516,0.4638843238353729,0.8681907653808594,0.4565682113170624,0.8589168190956116,0.4168705344200134,0.8073171973228455,0.3698825240135193,0.7300117015838623,0.35486099123954773,0.7210729122161865,0.4010125398635864,0.7839306592941284,0.3502521514892578,0.7145597338676453,0.37752747535705566,0.7556678056716919,0.4021581709384918,0.7828208208084106,0.32432103157043457,0.6657634377479553,2.484858512878418,9.999999747378752e-05
22,0.46216413378715515,0.8658274412155151,0.4610080122947693,0.8642931580543518,0.4088590741157532,0.7951284646987915,0.3593546450138092,0.7269342541694641,0.3593389093875885,0.7265157103538513,0.40396496653556824,0.7881717085838318,0.35410797595977783,0.7202063202857971,0.3854430317878723,0.7668773531913757,0.39872032403945923,0.7874466180801392,0.2968924343585968,0.6377782821655273,2.4684762954711914,0.46366268396377563,0.8680027723312378,0.4574007987976074,0.8600247502326965,0.41986432671546936,0.8054943680763245,0.3781602382659912,0.7346715331077576,0.36519113183021545,0.7255777716636658,0.40306639671325684,0.7835575342178345,0.3481208086013794,0.709179699420929,0.3826063275337219,0.7649567723274231,0.3922455906867981,0.7742996215820312,0.3026696741580963,0.6320737600326538,2.4856700897216797,9.999999747378752e-05
23,0.4619855582714081,0.8656092882156372,0.4610004425048828,0.8642101287841797,0.4080554246902466,0.7943063974380493,0.3573348820209503,0.7245838642120361,0.3584507405757904,0.7244315147399902,0.40428829193115234,0.7890846133232117,0.3530881106853485,0.7181726694107056,0.38571205735206604,0.7672787308692932,0.3945066034793854,0.7818785309791565,0.27815547585487366,0.610893189907074,2.4527947902679443,0.46369874477386475,0.8680551648139954,0.45761287212371826,0.8604446649551392,0.4194035232067108,0.8043050169944763,0.3752466142177582,0.7325889468193054,0.35928255319595337,0.7203946709632874,0.4052658677101135,0.784636378288269,0.3514311611652374,0.7135659456253052,0.37681156396865845,0.7585414052009583,0.3849593997001648,0.7643080949783325,0.30013424158096313,0.621271014213562,2.474581003189087,9.999999747378752e-05
24,0.4620669186115265,0.865760087966919,0.4611556828022003,0.864555299282074,0.4091699719429016,0.7952069640159607,0.35647469758987427,0.7231446504592896,0.3572615683078766,0.7244436740875244,0.4027453362941742,0.7863035202026367,0.3500087559223175,0.7142117619514465,0.385308176279068,0.7663788795471191,0.38828274607658386,0.7740706205368042,0.266070693731308,0.5928210616111755,2.43876051902771,0.4636976420879364,0.8680412769317627,0.45732247829437256,0.8599672913551331,0.4162900745868683,0.8054701089859009,0.36687907576560974,0.7287700772285461,0.35364413261413574,0.7151564955711365,0.40117353200912476,0.7814333438873291,0.34310802817344666,0.7049307227134705,0.375400185585022,0.7555025815963745,0.3819105327129364,0.7583965063095093,0.28421980142593384,0.6085116863250732,2.442538261413574,9.999999747378752e-05
25,0.46191948652267456,0.8654991984367371,0.46085110306739807,0.8639698624610901,0.4079095125198364,0.7942520380020142,0.35432901978492737,0.719825267791748,0.3552085757255554,0.721378743648529,0.4018838405609131,0.785477876663208,0.3493233323097229,0.7124627828598022,0.38420459628105164,0.7643645405769348,0.38338714838027954,0.767106831073761,0.258606493473053,0.5806179046630859,2.42618465423584,0.46384546160697937,0.8682329058647156,0.4577281177043915,0.860336422920227,0.42093127965927124,0.8062605857849121,0.37481310963630676,0.7325009703636169,0.3549571633338928,0.7194209694862366,0.40174978971481323,0.7845494747161865,0.3511064350605011,0.7128067016601562,0.38336682319641113,0.7625113725662231,0.38076502084732056,0.758895754814148,0.284471720457077,0.5957899689674377,2.462470769882202,9.999999747378752e-05
26,0.46191927790641785,0.8655644059181213,0.4615668058395386,0.8649493455886841,0.4073374569416046,0.7932960391044617,0.3565808832645416,0.7221781611442566,0.3540247678756714,0.7189772725105286,0.4025365114212036,0.7864155769348145,0.34769728779792786,0.7113330364227295,0.3849030137062073,0.7659350037574768,0.3725487291812897,0.7527864575386047,0.24734263122081757,0.5605388283729553,2.414473295211792,0.46394985914230347,0.868390679359436,0.4575538635253906,0.860281229019165,0.420620858669281,0.8072013258934021,0.36393293738365173,0.7268059849739075,0.35001546144485474,0.7134429812431335,0.40194255113601685,0.7825025916099548,0.3583405315876007,0.7225246429443359,0.37656137347221375,0.7558952569961548,0.36560723185539246,0.7340306043624878,0.2528308928012848,0.5482292175292969,2.4268667697906494,9.999999747378752e-05
27,0.46177321672439575,0.8653445839881897,0.4609381854534149,0.864406943321228,0.4078897535800934,0.7934547662734985,0.3553083539009094,0.7214221358299255,0.3541582524776459,0.7185704112052917,0.4028175175189972,0.786632239818573,0.34924983978271484,0.7128910422325134,0.3842569887638092,0.7655395865440369,0.3529747724533081,0.7239217162132263,0.22990408539772034,0.529202401638031,2.39418888092041,0.46429556608200073,0.8688228130340576,0.4570510983467102,0.85979825258255,0.4196513295173645,0.8076096177101135,0.3647060990333557,0.7280930280685425,0.34932422637939453,0.7127590179443359,0.39988577365875244,0.7816897630691528,0.34464120864868164,0.7059888243675232,0.37729668617248535,0.7595435976982117,0.3290366232395172,0.6848536133766174,0.2539735436439514,0.5352010130882263,2.396084785461426,9.999999747378752e-05
28,0.46187055110931396,0.8655211329460144,0.46095505356788635,0.8643205165863037,0.40686875581741333,0.7925976514816284,0.3551236689090729,0.7221078276634216,0.3549795150756836,0.7208791971206665,0.40309402346611023,0.787290096282959,0.35034722089767456,0.7133874893188477,0.38526204228401184,0.7659394145011902,0.3317996859550476,0.6933284997940063,0.21996711194515228,0.5101674795150757,2.378401279449463,0.4641065299510956,0.8685644268989563,0.4571177661418915,0.8599441647529602,0.41803717613220215,0.8054711222648621,0.36674776673316956,0.730245053768158,0.3566110134124756,0.7175520658493042,0.400783896446228,0.7810534834861755,0.3446226119995117,0.7056453227996826,0.37743431329727173,0.7581537961959839,0.329805463552475,0.6758386492729187,0.23327943682670593,0.5016546845436096,2.3911335468292236,9.999999747378752e-05
29,0.4618298411369324,0.8654544353485107,0.460686594247818,0.8639346957206726,0.40708476305007935,0.7924801111221313,0.3559023439884186,0.7223278880119324,0.3531462848186493,0.7181281447410583,0.40215393900871277,0.7855737209320068,0.3494258224964142,0.7129557132720947,0.38469624519348145,0.7658271193504333,0.3142799139022827,0.6687596440315247,0.21048827469348907,0.4937072694301605,2.361168622970581,0.4640521705150604,0.8684967160224915,0.45764660835266113,0.8605778217315674,0.4228948652744293,0.8077940940856934,0.36393818259239197,0.725814938545227,0.35213086009025574,0.716576099395752,0.40166932344436646,0.7800528407096863,0.34621545672416687,0.705957293510437,0.3773252069950104,0.7558760046958923,0.32792702317237854,0.6695458889007568,0.23023587465286255,0.5041699409484863,2.388650894165039,9.999999747378752e-05
