loss,mae,mse,val_loss,val_mae,val_mse,epoch
0.669634222984314,0.5661258697509766,0.6041906476020813,0.65598064661026,0.5351506471633911,0.5935783982276917,21
0.6654932498931885,0.5652979016304016,0.6019731760025024,0.6525537371635437,0.5441507697105408,0.589666485786438,22
0.6656708717346191,0.5645530223846436,0.601744532585144,0.645072877407074,0.549148678779602,0.5854589343070984,23
0.6639114022254944,0.5624345541000366,0.6007778644561768,0.6646848917007446,0.5475596785545349,0.5981926918029785,24
0.6667622923851013,0.5638371706008911,0.6010860204696655,0.6482812166213989,0.5337382555007935,0.5842075347900391,25
0.6624826788902283,0.5627262592315674,0.5997179746627808,0.64438396692276,0.539410412311554,0.5830410122871399,26
0.6603309512138367,0.560682475566864,0.5970227718353271,0.6528255343437195,0.5384037494659424,0.5808097124099731,27
0.6534386277198792,0.5583143830299377,0.5922302007675171,0.6541519165039062,0.5360575914382935,0.5923744440078735,28
0.6569517850875854,0.5590418577194214,0.5943418145179749,0.6392078399658203,0.5346538424491882,0.5793508291244507,29
0.6508889198303223,0.5548760294914246,0.5901424288749695,0.6491466760635376,0.5354670882225037,0.5888164043426514,30
0.6469311118125916,0.5546485781669617,0.5873652100563049,0.6431087851524353,0.5371062755584717,0.5825437307357788,31
0.6467517614364624,0.5537540316581726,0.5872319340705872,0.6484764814376831,0.5487727522850037,0.5879971981048584,32
0.6480202674865723,0.5535398721694946,0.5871995687484741,0.6475024223327637,0.5361799001693726,0.5810035467147827,33
0.6444237232208252,0.5529102087020874,0.5849049687385559,0.6389172077178955,0.5311681032180786,0.5794729590415955,34
0.645673930644989,0.5525360703468323,0.5849378108978271,0.6622151732444763,0.5506182312965393,0.6047101020812988,35
0.6420473456382751,0.551932692527771,0.5834616422653198,0.6453317403793335,0.5319440364837646,0.5783664584159851,36
0.6416705250740051,0.5502558350563049,0.5816977620124817,0.6360679864883423,0.538985013961792,0.5766815543174744,37
0.6401497721672058,0.5501819849014282,0.5809270143508911,0.6398406624794006,0.5337418913841248,0.5811994671821594,38
0.63706374168396,0.5481419563293457,0.5797653198242188,0.6368978023529053,0.5325706005096436,0.5788304209709167,39
0.6380367279052734,0.5487613081932068,0.5806900262832642,0.6416729092597961,0.5427003502845764,0.5833851099014282,40
0.6352351903915405,0.5488986968994141,0.5783295631408691,0.6493615508079529,0.544737696647644,0.5931872129440308,41
0.6359263062477112,0.5486458539962769,0.579034686088562,0.6356337070465088,0.5340981483459473,0.5781894326210022,42
0.6322251558303833,0.545868456363678,0.5746360421180725,0.6319789290428162,0.5316143035888672,0.5734855532646179,43
0.6300925016403198,0.545373797416687,0.5735967755317688,0.6317746043205261,0.5281215906143188,0.575750470161438,44
0.6313573122024536,0.5460727214813232,0.5742699503898621,0.6372352838516235,0.5276211500167847,0.5770657062530518,45
0.6304216384887695,0.5446972846984863,0.5727391839027405,0.6304597854614258,0.534279465675354,0.5769787430763245,46
0.6275511384010315,0.5432629585266113,0.5706111192703247,0.6284688115119934,0.5286027193069458,0.5709906220436096,47
0.623791515827179,0.5407916307449341,0.5673151612281799,0.6351140141487122,0.5352886319160461,0.5739771127700806,48
0.6278015375137329,0.5442092418670654,0.5725701451301575,0.6300755739212036,0.5442610383033752,0.5804188847541809,49
0.6219411492347717,0.5418056845664978,0.5684224963188171,0.6205844283103943,0.5352658033370972,0.5703650116920471,50
0.6236780881881714,0.5429664850234985,0.5695322155952454,0.637215793132782,0.5301427245140076,0.5746600031852722,51
0.6207859516143799,0.5393840670585632,0.5652514696121216,0.6294981837272644,0.5292321443557739,0.5697267055511475,52
0.6219073534011841,0.5401012301445007,0.5662493705749512,0.6230162978172302,0.530625581741333,0.5692914128303528,53
0.6244200468063354,0.5408927798271179,0.566831648349762,0.6302386522293091,0.5272843241691589,0.5756789445877075,54
0.6195082068443298,0.5393527746200562,0.5653652548789978,0.6328641176223755,0.5294684767723083,0.5726943612098694,55
0.6181333661079407,0.5384734869003296,0.5636507272720337,0.6276501417160034,0.5337809920310974,0.576688289642334,56
0.614098846912384,0.537701427936554,0.5619171261787415,0.6285628080368042,0.5240209698677063,0.5769199728965759,57
0.6135572195053101,0.535607099533081,0.5590189099311829,0.6254924535751343,0.5258825421333313,0.5685908794403076,58
0.6171730756759644,0.5376718640327454,0.5622158050537109,0.6274259090423584,0.5262046456336975,0.5704580545425415,59
0.6163953542709351,0.5381397604942322,0.562700629234314,0.6311427354812622,0.5333502888679504,0.5741139054298401,60
0.6178396940231323,0.5361937284469604,0.5600120425224304,0.6269872188568115,0.5306845903396606,0.5701178312301636,61
0.6133111715316772,0.5356824398040771,0.5585779547691345,0.6223495006561279,0.5299360156059265,0.5673209428787231,62
0.6053240895271301,0.5322473645210266,0.5530075430870056,0.6167431473731995,0.5254704356193542,0.5653538703918457,63
0.6105891466140747,0.5360938906669617,0.5584763884544373,0.6199861764907837,0.5210675001144409,0.5690142512321472,64
0.6080546379089355,0.5343286395072937,0.556155800819397,0.6233252882957458,0.5331847071647644,0.5753498077392578,65
0.6081924438476562,0.5336463451385498,0.5553344488143921,0.6268825531005859,0.5250120162963867,0.5769169330596924,66
0.6085202097892761,0.5336498618125916,0.5560261011123657,0.627888023853302,0.5266957879066467,0.5712715983390808,67
0.6046907305717468,0.5319912433624268,0.5521696209907532,0.620050311088562,0.5269562602043152,0.5694472789764404,68
0.6105575561523438,0.5338966250419617,0.5558748841285706,0.6228594183921814,0.5306114554405212,0.5711188912391663,69
0.606226921081543,0.5311136245727539,0.552951455116272,0.6271514296531677,0.5309751033782959,0.5749508738517761,70
0.6138198375701904,0.5342116355895996,0.5556036829948425,0.640574038028717,0.5257829427719116,0.5722060799598694,71
0.6051918268203735,0.5315486788749695,0.551849901676178,0.6216732263565063,0.5283899307250977,0.569426417350769,72
0.6051750779151917,0.5315117239952087,0.5516108870506287,0.635231077671051,0.5368241667747498,0.5791609883308411,73
0.6040586233139038,0.5301504135131836,0.5512474775314331,0.6226961016654968,0.5325985550880432,0.5709918141365051,74
0.6045325398445129,0.5305790901184082,0.5507435202598572,0.6223968267440796,0.523250162601471,0.5718023180961609,75
0.5990419387817383,0.5284646153450012,0.547002375125885,0.6203575730323792,0.5229758024215698,0.5685440897941589,76
0.6030486226081848,0.528354287147522,0.5484398007392883,0.6243715286254883,0.5238903164863586,0.5736111402511597,77
0.6031554341316223,0.5311686396598816,0.5502550005912781,0.6241346001625061,0.5273413062095642,0.5712409019470215,78
0.5961543917655945,0.5256869196891785,0.5437150597572327,0.6172112226486206,0.5257558822631836,0.5681580305099487,79
0.598008394241333,0.5269085168838501,0.5449602603912354,0.6446676254272461,0.5354794263839722,0.5775120258331299,80
0.598875880241394,0.5270984768867493,0.5447538495063782,0.6298043727874756,0.5271294116973877,0.578485369682312,81
0.6020786762237549,0.5290589332580566,0.5479661226272583,0.6270037293434143,0.5254555940628052,0.5731311440467834,82
0.5965237021446228,0.5272688865661621,0.5440949201583862,0.6311115026473999,0.5364788174629211,0.575940728187561,83
