epoch,algorithm_head_loss,algorithm_head_sparse_categorical_accuracy,freq_log2_head_loss,freq_log2_head_mae,freq_log2_head_mse,loss,ratio_class_head_loss,ratio_class_head_sparse_categorical_accuracy,ratio_log2_head_loss,ratio_log2_head_mae,ratio_log2_head_mse,val_algorithm_head_loss,val_algorithm_head_sparse_categorical_accuracy,val_freq_log2_head_loss,val_freq_log2_head_mae,val_freq_log2_head_mse,val_loss,val_ratio_class_head_loss,val_ratio_class_head_sparse_categorical_accuracy,val_ratio_log2_head_loss,val_ratio_log2_head_mae,val_ratio_log2_head_mse,learning_rate
0,1.3676317930221558,0.33369505405426025,0.1267310082912445,0.3937765955924988,0.2563360035419464,3.0908379554748535,2.514638900756836,0.11557243764400482,0.4614916741847992,0.860061526298523,1.0346224308013916,1.4339869022369385,0.2472885102033615,0.4418758749961853,0.8646038770675659,0.9948434829711914,3.509446620941162,2.4690942764282227,0.1366594433784485,0.4636516273021698,0.8890732526779175,1.0139784812927246,0.0002500000118743628
1,1.2827599048614502,0.39609333872795105,0.0772358700633049,0.302531898021698,0.156717449426651,2.8533403873443604,2.41072416305542,0.1470428705215454,0.4075336754322052,0.7887307405471802,0.8940038084983826,1.6529449224472046,0.2472885102033615,0.44451388716697693,0.8665532469749451,1.0025774240493774,3.896350145339966,2.485499858856201,0.1366594433784485,0.6056222915649414,1.02643883228302,1.5277191400527954,0.0002500000118743628
2,1.233901858329773,0.42105263471603394,0.055172428488731384,0.2585054934024811,0.11071295291185379,2.728097438812256,2.340681314468384,0.15789473056793213,0.38300350308418274,0.7594537138938904,0.8435160517692566,1.9591028690338135,0.2472885102033615,0.4662986099720001,0.8953794240951538,1.0866607427597046,4.257228851318359,2.5836822986602783,0.10629067569971085,0.5579311847686768,0.9834568500518799,1.3619835376739502,0.0002500000118743628
3,1.1918922662734985,0.45849159359931946,0.05288897827267647,0.24962802231311798,0.10729421675205231,2.63232159614563,2.2818174362182617,0.1855670064687729,0.3589211702346802,0.7290377020835876,0.7847920060157776,1.7885830402374268,0.2472885102033615,0.5425867438316345,0.9642795920372009,1.3611606359481812,4.171738147735596,2.545748710632324,0.08026030659675598,0.5936861634254456,1.0154248476028442,1.4905548095703125,0.0001250000059371814
4,1.1641589403152466,0.4736842215061188,0.05048000067472458,0.2463381439447403,0.101824089884758,2.5608716011047363,2.2393012046813965,0.19262072443962097,0.3367668092250824,0.7006800174713135,0.7346019744873047,2.5685856342315674,0.2472885102033615,0.3608696758747101,0.7581016421318054,0.8262527585029602,5.242624759674072,2.726958751678467,0.058568328619003296,0.9666345715522766,1.3861439228057861,2.8546929359436035,0.0001250000059371814
