cat__algorithm_loss,cat__algorithm_sparse_categorical_accuracy,cat__env1_curve_attack_loss,cat__env1_curve_attack_sparse_categorical_accuracy,cat__env1_curve_decay_loss,cat__env1_curve_decay_sparse_categorical_accuracy,cat__env1_curve_release_loss,cat__env1_curve_release_sparse_categorical_accuracy,cat__env2_curve_attack_loss,cat__env2_curve_attack_sparse_categorical_accuracy,cat__env2_curve_decay_loss,cat__env2_curve_decay_sparse_categorical_accuracy,cat__env2_curve_release_loss,cat__env2_curve_release_sparse_categorical_accuracy,cat__env3_curve_attack_loss,cat__env3_curve_attack_sparse_categorical_accuracy,cat__env3_curve_decay_loss,cat__env3_curve_decay_sparse_categorical_accuracy,cat__env3_curve_release_loss,cat__env3_curve_release_sparse_categorical_accuracy,cat__env4_curve_attack_loss,cat__env4_curve_attack_sparse_categorical_accuracy,cat__env4_curve_decay_loss,cat__env4_curve_decay_sparse_categorical_accuracy,cat__env4_curve_release_loss,cat__env4_curve_release_sparse_categorical_accuracy,cat__env5_curve_attack_loss,cat__env5_curve_attack_sparse_categorical_accuracy,cat__env5_curve_decay_loss,cat__env5_curve_decay_sparse_categorical_accuracy,cat__env5_curve_release_loss,cat__env5_curve_release_sparse_categorical_accuracy,cat__env_carrier_curve_attack_loss,cat__env_carrier_curve_attack_sparse_categorical_accuracy,cat__env_carrier_curve_decay_loss,cat__env_carrier_curve_decay_sparse_categorical_accuracy,cat__env_carrier_curve_release_loss,cat__env_carrier_curve_release_sparse_categorical_accuracy,cat__style_loss,cat__style_sparse_categorical_accuracy,detune_head_loss,detune_head_mae,detune_head_mse,env_head_loss,env_head_mae,env_head_mse,freq_head_loss,freq_head_mae,freq_head_mse,index_head_loss,index_head_mae,index_head_mse,loss,other_head_loss,other_head_mae,other_head_mse,phase_head_loss,phase_head_mae,phase_head_mse,ratio_head_loss,ratio_head_mae,ratio_head_mse,val_cat__algorithm_loss,val_cat__algorithm_sparse_categorical_accuracy,val_cat__env1_curve_attack_loss,val_cat__env1_curve_attack_sparse_categorical_accuracy,val_cat__env1_curve_decay_loss,val_cat__env1_curve_decay_sparse_categorical_accuracy,val_cat__env1_curve_release_loss,val_cat__env1_curve_release_sparse_categorical_accuracy,val_cat__env2_curve_attack_loss,val_cat__env2_curve_attack_sparse_categorical_accuracy,val_cat__env2_curve_decay_loss,val_cat__env2_curve_decay_sparse_categorical_accuracy,val_cat__env2_curve_release_loss,val_cat__env2_curve_release_sparse_categorical_accuracy,val_cat__env3_curve_attack_loss,val_cat__env3_curve_attack_sparse_categorical_accuracy,val_cat__env3_curve_decay_loss,val_cat__env3_curve_decay_sparse_categorical_accuracy,val_cat__env3_curve_release_loss,val_cat__env3_curve_release_sparse_categorical_accuracy,val_cat__env4_curve_attack_loss,val_cat__env4_curve_attack_sparse_categorical_accuracy,val_cat__env4_curve_decay_loss,val_cat__env4_curve_decay_sparse_categorical_accuracy,val_cat__env4_curve_release_loss,val_cat__env4_curve_release_sparse_categorical_accuracy,val_cat__env5_curve_attack_loss,val_cat__env5_curve_attack_sparse_categorical_accuracy,val_cat__env5_curve_decay_loss,val_cat__env5_curve_decay_sparse_categorical_accuracy,val_cat__env5_curve_release_loss,val_cat__env5_curve_release_sparse_categorical_accuracy,val_cat__env_carrier_curve_attack_loss,val_cat__env_carrier_curve_attack_sparse_categorical_accuracy,val_cat__env_carrier_curve_decay_loss,val_cat__env_carrier_curve_decay_sparse_categorical_accuracy,val_cat__env_carrier_curve_release_loss,val_cat__env_carrier_curve_release_sparse_categorical_accuracy,val_cat__style_loss,val_cat__style_sparse_categorical_accuracy,val_detune_head_loss,val_detune_head_mae,val_detune_head_mse,val_env_head_loss,val_env_head_mae,val_env_head_mse,val_freq_head_loss,val_freq_head_mae,val_freq_head_mse,val_index_head_loss,val_index_head_mae,val_index_head_mse,val_loss,val_other_head_loss,val_other_head_mae,val_other_head_mse,val_phase_head_loss,val_phase_head_mae,val_phase_head_mse,val_ratio_head_loss,val_ratio_head_mae,val_ratio_head_mse,learning_rate,epoch,num_group_mse_mean,val_num_group_mse_mean,cat_acc_mean,val_cat_acc_mean,cat_loss_mean,val_cat_loss_mean
1.4630433320999146,0.4508666694164276,1.3720365762710571,0.2982666790485382,1.372162103652954,0.29643332958221436,1.3719279766082764,0.29526665806770325,1.3729562759399414,0.29260000586509705,1.3717682361602783,0.2971000075340271,1.3753979206085205,0.290800005197525,1.3722301721572876,0.3003000020980835,1.372694492340088,0.29536667466163635,1.3713927268981934,0.2953000068664551,1.3735707998275757,0.2944999933242798,1.3741083145141602,0.2912333309650421,1.3752094507217407,0.29089999198913574,1.3739163875579834,0.2939999997615814,1.3728491067886353,0.2917666733264923,1.373856782913208,0.2975333333015442,1.3700989484786987,0.3085666596889496,1.371795654296875,0.29910001158714294,1.3729866743087769,0.2946000099182129,0.513321578502655,0.7513333559036255,0.5970182418823242,1.123021125793457,1.8885470628738403,0.4148600697517395,0.8714079856872559,1.0460469722747803,0.07524780929088593,0.3183232545852661,0.17339622974395752,0.3941117525100708,0.8304052352905273,1.098313331604004,6.921998977661133,0.4408774673938751,0.9076765775680542,1.237107515335083,0.4053462743759155,0.8598920702934265,0.9968228340148926,0.34849315881729126,0.7723058462142944,0.8486332297325134,2.0193932056427,0.24133333563804626,1.3989242315292358,0.2478666603565216,1.3942314386367798,0.2526666522026062,1.394263505935669,0.2449333369731903,1.3937187194824219,0.24613332748413086,1.395900011062622,0.24693332612514496,1.393343210220337,0.2572000026702881,1.3925914764404297,0.25013333559036255,1.3957164287567139,0.25093331933021545,1.3943592309951782,0.25119999051094055,1.393921136856079,0.24453333020210266,1.396390438079834,0.24053333699703217,1.3942902088165283,0.2454666644334793,1.3932840824127197,0.2489333301782608,1.3924705982208252,0.24773333966732025,1.3932816982269287,0.25839999318122864,1.3881810903549194,0.2682666778564453,1.395222783088684,0.24933333694934845,1.3915575742721558,0.25626665353775024,0.5606178045272827,0.7066666483879089,0.392764687538147,0.8391002416610718,1.0185410976409912,0.3983207941055298,0.8479182124137878,0.9806897044181824,0.07749564945697784,0.316982626914978,0.18357634544372559,0.34212708473205566,0.7506659626960754,0.9552872776985168,7.254147529602051,0.38852471113204956,0.8353371620178223,1.0515578985214233,0.41049137711524963,0.8672705292701721,1.0107160806655884,0.3760616183280945,0.8131446838378906,0.9253615140914917,0.00011999999696854502,45,1.1859118243058522,0.9903589288393656,0.3262916699051857,0.2727733299136162,1.334366175532341,1.3835829436779021
1.44747793674469,0.4586000144481659,1.3725275993347168,0.3003000020980835,1.3708809614181519,0.2994000017642975,1.3747152090072632,0.290066659450531,1.371880054473877,0.2949333190917969,1.3723437786102295,0.295199990272522,1.3743022680282593,0.28983333706855774,1.3713799715042114,0.3023333251476288,1.3728761672973633,0.29649999737739563,1.3705229759216309,0.3016333281993866,1.3730968236923218,0.2978000044822693,1.3724511861801147,0.2992999851703644,1.3734649419784546,0.2927333414554596,1.3730241060256958,0.29463332891464233,1.3725849390029907,0.2971666753292084,1.3740293979644775,0.2955000102519989,1.368761420249939,0.30469998717308044,1.3712550401687622,0.295766681432724,1.3726606369018555,0.29490000009536743,0.518858790397644,0.7506333589553833,0.5982733368873596,1.1248515844345093,1.8926506042480469,0.415065735578537,0.8718259334564209,1.046571135520935,0.07612349092960358,0.32105064392089844,0.17445823550224304,0.39469170570373535,0.8308092355728149,1.101828932762146,6.904012680053711,0.4392624795436859,0.9050076603889465,1.2309937477111816,0.40390199422836304,0.8577809929847717,0.9931588768959045,0.3472805321216583,0.7700744867324829,0.8458326458930969,2.00669002532959,0.2476000040769577,1.3974816799163818,0.24213333427906036,1.3946038484573364,0.2505333423614502,1.3941794633865356,0.2484000027179718,1.3923271894454956,0.25200000405311584,1.3939759731292725,0.2446666657924652,1.3939560651779175,0.24906666576862335,1.3937445878982544,0.25519999861717224,1.3934732675552368,0.2553333342075348,1.3939933776855469,0.25279998779296875,1.3939214944839478,0.25519999861717224,1.3969545364379883,0.2468000054359436,1.3959674835205078,0.23786666989326477,1.3916430473327637,0.2438666671514511,1.3913401365280151,0.25386667251586914,1.392171859741211,0.2577333450317383,1.3885301351547241,0.26786667108535767,1.3938604593276978,0.2505333423614502,1.3915154933929443,0.26186665892601013,0.573599100112915,0.7198666930198669,0.3927941918373108,0.8390578031539917,1.0185884237289429,0.39852094650268555,0.8485490679740906,0.9807131290435791,0.07765009254217148,0.3178573548793793,0.18447770178318024,0.34585344791412354,0.7559979557991028,0.9655317664146423,7.2427191734313965,0.3857364058494568,0.8325160145759583,1.0415289402008057,0.41058626770973206,0.8675076961517334,1.0109152793884277,0.37461403012275696,0.8104856610298157,0.9224746227264404,0.00011999999696854502,46,1.1851726571718852,0.9899586935838064,0.32759666740894317,0.27466000318527223,1.3334547102451324,1.3831964612007142
1.4393221139907837,0.4642333388328552,1.3719956874847412,0.3005666732788086,1.3714799880981445,0.2958333194255829,1.3719544410705566,0.2964666783809662,1.3725041151046753,0.2946999967098236,1.36978280544281,0.3017333447933197,1.3735867738723755,0.2987666726112366,1.372256875038147,0.29809999465942383,1.37236487865448,0.2946999967098236,1.3702311515808105,0.2966333329677582,1.3728766441345215,0.2996000051498413,1.373808741569519,0.295766681432724,1.3752366304397583,0.291866660118103,1.3746671676635742,0.2906999886035919,1.3736885786056519,0.2939000129699707,1.3738974332809448,0.2934333384037018,1.3705002069473267,0.3033333420753479,1.371335506439209,0.30063334107398987,1.3738114833831787,0.29606667160987854,0.5128622055053711,0.7551666498184204,0.5972729921340942,1.1237088441848755,1.8895330429077148,0.41474390029907227,0.8712484836578369,1.0455412864685059,0.07521536201238632,0.31800419092178345,0.17258299887180328,0.3920290768146515,0.8265482187271118,1.0940920114517212,6.881011486053467,0.4372815489768982,0.9018411040306091,1.2265316247940063,0.4046117067337036,0.8588321208953857,0.9954304695129395,0.34683957695961,0.7696549892425537,0.8434226512908936,2.0071558952331543,0.2465333342552185,1.395401120185852,0.2446666657924652,1.3942673206329346,0.24373333156108856,1.3934797048568726,0.25360000133514404,1.392961859703064,0.24959999322891235,1.3941595554351807,0.2489333301782608,1.393265962600708,0.25493332743644714,1.3921735286712646,0.25519999861717224,1.393582820892334,0.25306665897369385,1.3936293125152588,0.25519999861717224,1.3934003114700317,0.24613332748413086,1.3966273069381714,0.2443999946117401,1.3930121660232544,0.2462666630744934,1.3909252882003784,0.25173333287239075,1.3911283016204834,0.2526666522026062,1.3931690454483032,0.24799999594688416,1.3879530429840088,0.273333340883255,1.392146110534668,0.24933333694934845,1.3896516561508179,0.2610666751861572,0.5177390575408936,0.7529333233833313,0.39213281869888306,0.837901771068573,1.0164315700531006,0.3981829583644867,0.8477866053581238,0.9799133539199829,0.07804887741804123,0.32080337405204773,0.18400929868221283,0.33792898058891296,0.7431448698043823,0.9480844140052795,7.210278511047363,0.3783022165298462,0.8235920071601868,1.0230295658111572,0.4101342260837555,0.8670204877853394,1.0090484619140625,0.3748878538608551,0.8107828497886658,0.9232311844825745,0.00011999999696854502,47,1.1824251810709636,0.9832897583643595,0.3281100019812584,0.2765666641294956,1.332908171415329,1.3797914683818817
1.4332786798477173,0.4643000066280365,1.3706064224243164,0.2999666631221771,1.3714107275009155,0.294866681098938,1.3730963468551636,0.2922999858856201,1.3710697889328003,0.2983666658401489,1.3697302341461182,0.2992333471775055,1.3728538751602173,0.2955999970436096,1.3694604635238647,0.2994000017642975,1.371829867362976,0.29269999265670776,1.3687183856964111,0.2995666563510895,1.370869517326355,0.29926666617393494,1.3727447986602783,0.2980000078678131,1.3728399276733398,0.2906666696071625,1.3719583749771118,0.29466667771339417,1.3724571466445923,0.2958666682243347,1.3703244924545288,0.29846665263175964,1.3690708875656128,0.302866667509079,1.3702468872070312,0.3041333258152008,1.3711689710617065,0.2992999851703644,0.5128446221351624,0.7542666792869568,0.5940976738929749,1.1191264390945435,1.8772151470184326,0.4140525162220001,0.8703740835189819,1.043450951576233,0.07490894198417664,0.31781965494155884,0.17184865474700928,0.3955049216747284,0.8323498964309692,1.1055314540863037,6.8717756271362305,0.436561644077301,0.9012090563774109,1.225248098373413,0.4026964008808136,0.8560052514076233,0.9893178343772888,0.3468351364135742,0.7696328163146973,0.8439532518386841,2.013972520828247,0.23986667394638062,1.3982734680175781,0.23853333294391632,1.3948557376861572,0.24773333966732025,1.3938939571380615,0.2502666711807251,1.393632411956787,0.24933333694934845,1.3964180946350098,0.24240000545978546,1.3943541049957275,0.25733333826065063,1.3925421237945557,0.2518666684627533,1.3948795795440674,0.2515999972820282,1.3939833641052246,0.25040000677108765,1.3937844038009644,0.24533332884311676,1.3979603052139282,0.24666666984558105,1.3950793743133545,0.24533332884311676,1.391148328781128,0.2526666522026062,1.391654372215271,0.2566666603088379,1.3906528949737549,0.25306665897369385,1.3882168531417847,0.2712000012397766,1.3926873207092285,0.25493332743644714,1.3916364908218384,0.2598666548728943,0.5492448806762695,0.7239999771118164,0.39353811740875244,0.8400427103042603,1.0223039388656616,0.3983047306537628,0.8478997349739075,0.980490505695343,0.07994133234024048,0.32649049162864685,0.18894469738006592,0.3410682678222656,0.7482455372810364,0.951596736907959,7.245167255401611,0.3844691216945648,0.8320245146751404,1.0353550910949707,0.41063418984413147,0.8674617409706116,1.011149525642395,0.37542951107025146,0.8118990063667297,0.9253025650978088,0.00011999999696854502,48,1.1807861228783925,0.9876997272173563,0.3286899998784065,0.27445333153009416,1.331329020857811,1.3824435293674469
1.418519139289856,0.4722333252429962,1.370685338973999,0.29989999532699585,1.3710671663284302,0.2978000044822693,1.3705421686172485,0.30090001225471497,1.37215256690979,0.2952333390712738,1.3676848411560059,0.30379998683929443,1.3741188049316406,0.28999999165534973,1.3705600500106812,0.30223333835601807,1.3725967407226562,0.29910001158714294,1.3686550855636597,0.2963666617870331,1.3703876733779907,0.30666667222976685,1.372300386428833,0.2982666790485382,1.372939109802246,0.2969000041484833,1.3730449676513672,0.2971999943256378,1.3725289106369019,0.2966666519641876,1.3720356225967407,0.2973666787147522,1.3701342344284058,0.3048666715621948,1.371084451675415,0.3004666566848755,1.3730173110961914,0.2962999939918518,0.5045007467269897,0.7576000094413757,0.5930733680725098,1.117318868637085,1.8743517398834229,0.4144115149974823,0.8708750009536743,1.0446397066116333,0.07565704733133316,0.3190504312515259,0.17385858297348022,0.3923342525959015,0.8271180987358093,1.0966222286224365,6.846972465515137,0.43904244899749756,0.9048808217048645,1.2290725708007812,0.4030064046382904,0.8561806082725525,0.9912154674530029,0.3462996780872345,0.7682799100875854,0.8440520167350769,2.0343310832977295,0.24279999732971191,1.3968902826309204,0.243599995970726,1.3947577476501465,0.24586667120456696,1.3940484523773193,0.2473333328962326,1.3928217887878418,0.2515999972820282,1.3957899808883667,0.2433333396911621,1.3948373794555664,0.2457333356142044,1.3943803310394287,0.24773333966732025,1.394852638244629,0.2484000027179718,1.3964062929153442,0.2460000067949295,1.3949657678604126,0.249466672539711,1.3982211351394653,0.24106666445732117,1.3966152667999268,0.24266666173934937,1.391831636428833,0.2486666738986969,1.3924344778060913,0.2470666617155075,1.3930881023406982,0.2508000135421753,1.3893508911132812,0.262800008058548,1.394514799118042,0.25253334641456604,1.392509937286377,0.25813332200050354,0.5347020030021667,0.7512000203132629,0.39335304498672485,0.8398575782775879,1.021191954612732,0.39871594309806824,0.8487440347671509,0.9815424680709839,0.07891058921813965,0.32236215472221375,0.18662263453006744,0.33979305624961853,0.7462539672851562,0.954759418964386,7.2619709968566895,0.38293418288230896,0.8282583951950073,1.0377870798110962,0.41048651933670044,0.867321789264679,1.011067271232605,0.37525466084480286,0.8111169934272766,0.9258854985237122,0.00011999999696854502,49,1.179992288351059,0.9887056152025858,0.3304933339357376,0.2733400031924248,1.3304277658462524,1.3833674997091294
1.4103296995162964,0.4809666574001312,1.3695120811462402,0.2982666790485382,1.3690534830093384,0.30033332109451294,1.370678424835205,0.2994999885559082,1.3699309825897217,0.29989999532699585,1.3701543807983398,0.2990666627883911,1.3719292879104614,0.296099990606308,1.3687585592269897,0.30196666717529297,1.3712167739868164,0.29776665568351746,1.3679016828536987,0.3049333393573761,1.3701245784759521,0.3031666576862335,1.3698922395706177,0.3003999888896942,1.3709954023361206,0.2929333448410034,1.371822476387024,0.30090001225471497,1.3708336353302002,0.3000999987125397,1.3699605464935303,0.30043333768844604,1.368238925933838,0.30713334679603577,1.3692842721939087,0.30480000376701355,1.3701066970825195,0.302700012922287,0.5034693479537964,0.760699987411499,0.5954093933105469,1.1207672357559204,1.8826476335525513,0.4141721725463867,0.870376467704773,1.044484257698059,0.07548635452985764,0.31808704137802124,0.17427730560302734,0.38958415389060974,0.822702944278717,1.0878876447677612,6.831746578216553,0.43463388085365295,0.8977447748184204,1.2173887491226196,0.40289515256881714,0.8561728000640869,0.9906466007232666,0.34751003980636597,0.7702680230140686,0.8471033573150635,2.057769775390625,0.23466666042804718,1.3984278440475464,0.23866666853427887,1.3962411880493164,0.25306665897369385,1.3951261043548584,0.24906666576862335,1.3943312168121338,0.2497333288192749,1.395853042602539,0.24320000410079956,1.3943356275558472,0.25146666169166565,1.3959881067276,0.2540000081062317,1.3951879739761353,0.2481333315372467,1.3955084085464478,0.25413334369659424,1.3970054388046265,0.24266666173934937,1.399202585220337,0.24079999327659607,1.3971219062805176,0.2492000013589859,1.3920668363571167,0.2606666684150696,1.3920997381210327,0.2563999891281128,1.3940058946609497,0.2531999945640564,1.3898954391479492,0.2585333287715912,1.3952492475509644,0.25440001487731934,1.3915094137191772,0.2598666548728943,0.5730305910110474,0.7109333276748657,0.39420440793037415,0.8410947918891907,1.0254510641098022,0.39884522557258606,0.8490088582038879,0.9824074506759644,0.07839058339595795,0.32062700390815735,0.1871694028377533,0.3445153832435608,0.7542872428894043,0.9557179808616638,7.3215179443359375,0.39346903562545776,0.844938337802887,1.062726378440857,0.4106517732143402,0.8674237132072449,1.0114372968673706,0.3769632875919342,0.8137226104736328,0.933948814868927,0.00011999999696854502,50,1.1783597071965535,0.9952814976374308,0.33260333240032197,0.27313999831676483,1.3287096738815307,1.3869978189468384
1.399794101715088,0.48260000348091125,1.3691729307174683,0.30320000648498535,1.3684579133987427,0.2993333339691162,1.3699605464935303,0.2958333194255829,1.3682116270065308,0.3007666766643524,1.3689095973968506,0.29903334379196167,1.372920036315918,0.29116666316986084,1.3697017431259155,0.30256667733192444,1.3686213493347168,0.30390000343322754,1.3687160015106201,0.29936665296554565,1.3703933954238892,0.30026665329933167,1.3703289031982422,0.3006666600704193,1.372795581817627,0.28850001096725464,1.3705157041549683,0.3003999888896942,1.3694719076156616,0.30219998955726624,1.3717371225357056,0.2953999936580658,1.3653316497802734,0.30906665325164795,1.3663023710250854,0.3026333451271057,1.3714145421981812,0.3009333312511444,0.4950992465019226,0.7670000195503235,0.591490626335144,1.1149357557296753,1.8702126741409302,0.4129939377307892,0.8687240481376648,1.040816068649292,0.07309213280677795,0.3124143183231354,0.16716977953910828,0.3906214237213135,0.8248050212860107,1.089356780052185,6.800231456756592,0.4345182180404663,0.897371232509613,1.219185471534729,0.40191662311553955,0.8549278378486633,0.9880965352058411,0.3452916145324707,0.7664796710014343,0.8419011831283569,2.060129404067993,0.23600000143051147,1.3979109525680542,0.23999999463558197,1.3951090574264526,0.24986666440963745,1.3942362070083618,0.25093331933021545,1.393950343132019,0.25119999051094055,1.3964126110076904,0.2449333369731903,1.3962732553482056,0.24933333694934845,1.3937643766403198,0.24959999322891235,1.3953278064727783,0.2529333233833313,1.3929656744003296,0.2531999945640564,1.396592140197754,0.2492000013589859,1.3963576555252075,0.2462666630744934,1.395911455154419,0.23893333971500397,1.393011450767517,0.2617333233356476,1.3923776149749756,0.2513333261013031,1.3937774896621704,0.2582666575908661,1.39027738571167,0.2696000039577484,1.3972731828689575,0.25413334369659424,1.3919025659561157,0.257999986410141,0.5436366200447083,0.7374666929244995,0.3943954110145569,0.8411722183227539,1.026471734046936,0.39881113171577454,0.8488754034042358,0.9818423390388489,0.08032438158988953,0.3238978385925293,0.1934574693441391,0.34319230914115906,0.7515963912010193,0.9594256281852722,7.30963659286499,0.3828122913837433,0.8264011740684509,1.0436748266220093,0.4109370708465576,0.8678125739097595,1.0126134157180786,0.3759516179561615,0.811887264251709,0.9319488406181335,0.00011999999696854502,51,1.1749281187852223,0.9926627973715464,0.3322416663169861,0.27514666467905047,1.3273928135633468,1.3853598624467849
1.3914915323257446,0.4889333248138428,1.3695393800735474,0.30033332109451294,1.3696825504302979,0.299699991941452,1.3705811500549316,0.2994000017642975,1.3690656423568726,0.3032333254814148,1.3682504892349243,0.3037000000476837,1.369519829750061,0.3009333312511444,1.3675750494003296,0.3075999915599823,1.369682788848877,0.2975333333015442,1.365833044052124,0.3052000105381012,1.3688632249832153,0.305400013923645,1.3689601421356201,0.3024333417415619,1.369040846824646,0.3010333478450775,1.3698687553405762,0.2987000048160553,1.371316909790039,0.2980666756629944,1.368901014328003,0.3012999892234802,1.3663219213485718,0.30736666917800903,1.366068720817566,0.31253331899642944,1.3695708513259888,0.30006667971611023,0.4971349537372589,0.7654333114624023,0.5935807228088379,1.1182312965393066,1.876956582069397,0.4138278067111969,0.8698885440826416,1.0435428619384766,0.07280271500349045,0.31235769391059875,0.16649460792541504,0.3861631751060486,0.817806601524353,1.076921820640564,6.77825403213501,0.4342772364616394,0.8974996209144592,1.2187219858169556,0.4025075137615204,0.8554889559745789,0.989909827709198,0.34305986762046814,0.763632595539093,0.8339035511016846,2.0841705799102783,0.23880000412464142,1.3994410037994385,0.2457333356142044,1.3968894481658936,0.2486666738986969,1.3953827619552612,0.24906666576862335,1.3935261964797974,0.2468000054359436,1.3979274034500122,0.243599995970726,1.396788239479065,0.249466672539711,1.3952664136886597,0.24693332612514496,1.396840214729309,0.2476000040769577,1.396136999130249,0.25493332743644714,1.3985745906829834,0.2457333356142044,1.3984143733978271,0.2441333383321762,1.3972280025482178,0.24160000681877136,1.391107439994812,0.25573334097862244,1.3936344385147095,0.26026666164398193,1.394240379333496,0.25493332743644714,1.3882806301116943,0.2720000147819519,1.398297905921936,0.25040000677108765,1.3914622068405151,0.25626665353775024,0.604183554649353,0.689466655254364,0.39519402384757996,0.842034101486206,1.029814600944519,0.39917150139808655,0.8495848774909973,0.983516275882721,0.0776032879948616,0.31912627816200256,0.18404468894004822,0.350706547498703,0.7649065852165222,0.9714340567588806,7.367364883422852,0.3904789090156555,0.8399705290794373,1.0510517358779907,0.4108220934867859,0.8676645755767822,1.0127006769180298,0.3752096891403198,0.8108326196670532,0.9263637661933899,0.00011999999696854502,52,1.1733261048793793,0.9958135187625885,0.33494499921798704,0.2721066676080227,1.3263634398579598,1.3903896391391755
1.3789602518081665,0.49593332409858704,1.3686074018478394,0.3028999865055084,1.3689934015274048,0.29910001158714294,1.3681129217147827,0.30346667766571045,1.3669711351394653,0.3027999997138977,1.3676902055740356,0.3057999908924103,1.3712358474731445,0.2970333397388458,1.3668866157531738,0.30463331937789917,1.3673089742660522,0.3082333207130432,1.3635493516921997,0.30713334679603577,1.367065668106079,0.30239999294281006,1.3690913915634155,0.2967666685581207,1.3682138919830322,0.30113333463668823,1.3694519996643066,0.3010999858379364,1.368186116218567,0.30246666073799133,1.3691749572753906,0.30059999227523804,1.3648439645767212,0.30799999833106995,1.366263508796692,0.3095000088214874,1.366507887840271,0.30880001187324524,0.4924509823322296,0.7680333256721497,0.594698965549469,1.1199305057525635,1.8808904886245728,0.41348034143447876,0.8694350719451904,1.0424906015396118,0.07308396697044373,0.31291937828063965,0.1666598618030548,0.3886885941028595,0.8211579322814941,1.0877809524536133,6.7699737548828125,0.43141576647758484,0.8925936818122864,1.2093058824539185,0.40279608964920044,0.8557690382003784,0.9909964203834534,0.3450148105621338,0.7663031816482544,0.8414195775985718,2.056558132171631,0.23813332617282867,1.3978742361068726,0.24773333966732025,1.3960825204849243,0.25279998779296875,1.3954209089279175,0.2505333423614502,1.3945986032485962,0.24613332748413086,1.3953975439071655,0.2443999946117401,1.3954154253005981,0.24266666173934937,1.3957613706588745,0.25279998779296875,1.3960996866226196,0.24746666848659515,1.3950982093811035,0.2515999972820282,1.396704077720642,0.2446666657924652,1.3968366384506226,0.24373333156108856,1.3963013887405396,0.24586667120456696,1.3912113904953003,0.2619999945163727,1.3930937051773071,0.2489333301782608,1.3934155702590942,0.25519999861717224,1.3879003524780273,0.2666666805744171,1.3945525884628296,0.2601333260536194,1.3926539421081543,0.2654666602611542,0.5262462496757507,0.755466639995575,0.39431053400039673,0.8413150310516357,1.0253044366836548,0.3988395035266876,0.8489875197410583,0.9821733236312866,0.07873473316431046,0.3216422200202942,0.18842853605747223,0.3386346399784088,0.7441286444664001,0.9514398574829102,7.28500509262085,0.38050946593284607,0.8240702748298645,1.0369489192962646,0.41082438826560974,0.8677033185958862,1.0128055810928345,0.37507373094558716,0.8100676536560059,0.9289055466651917,0.00011999999696854502,53,1.1754806538422902,0.9895962774753571,0.3362916648387909,0.27611999660730363,1.3244783237576485,1.3843611270189284
1.3330292701721191,0.5133333206176758,1.3668266534805298,0.30896666646003723,1.365082859992981,0.30559998750686646,1.367905616760254,0.30133333802223206,1.367035984992981,0.3004666566848755,1.3659147024154663,0.30203333497047424,1.3678617477416992,0.30453333258628845,1.3639570474624634,0.3088333308696747,1.3654308319091797,0.30709999799728394,1.3650970458984375,0.3064333200454712,1.3671467304229736,0.30390000343322754,1.3654803037643433,0.3052999973297119,1.3688069581985474,0.29473334550857544,1.3665696382522583,0.30613332986831665,1.3663058280944824,0.30469998717308044,1.3664922714233398,0.3070000112056732,1.3660942316055298,0.3078666627407074,1.3643776178359985,0.3109999895095825,1.3682641983032227,0.30596667528152466,0.4702222943305969,0.7825000286102295,0.5864037275314331,1.1085959672927856,1.847669243812561,0.41243740916252136,0.8678385615348816,1.0394927263259888,0.07093274593353271,0.30622658133506775,0.16273744404315948,0.38402485847473145,0.8142884969711304,1.0722877979278564,6.669313907623291,0.42666059732437134,0.8849460482597351,1.1948343515396118,0.40142107009887695,0.8537113666534424,0.9886364936828613,0.34274908900260925,0.7622405886650085,0.8347548842430115,2.0246260166168213,0.2449333369731903,1.3974227905273438,0.2443999946117401,1.3947800397872925,0.2531999945640564,1.3943352699279785,0.24853333830833435,1.3959274291992188,0.24586667120456696,1.3974851369857788,0.24453333020210266,1.3954966068267822,0.24586667120456696,1.3936582803726196,0.25413334369659424,1.3955450057983398,0.2513333261013031,1.395414113998413,0.25760000944137573,1.3974182605743408,0.24173332750797272,1.3981475830078125,0.23946666717529297,1.398058533668518,0.2441333383321762,1.391444444656372,0.25519999861717224,1.3935372829437256,0.25093331933021545,1.3938006162643433,0.26080000400543213,1.3875850439071655,0.2669333219528198,1.3957728147506714,0.2497333288192749,1.391901969909668,0.2654666602611542,0.5251274108886719,0.7508000135421753,0.3944163918495178,0.841164767742157,1.0256845951080322,0.398729145526886,0.8488202095031738,0.9821482300758362,0.07793543487787247,0.3190218210220337,0.1864650845527649,0.3392530381679535,0.7446703314781189,0.9550780057907104,7.240473747253418,0.37676721811294556,0.8173275589942932,1.0298196077346802,0.41084691882133484,0.867760419845581,1.0127649307250977,0.3748134970664978,0.809960663318634,0.9262973666191101,5.999999848427251e-05,54,1.162945916255315,0.9886321226755778,0.33938666582107546,0.27577999979257584,1.3198950916528702,1.3828742325305938
