file_name,pitch,pitch_hz,fft_distance,stft_distance,log_mel_spectrogram_distance_raw,log_mel_spectrogram_distance_normalized,frames
bass_electronic_018-022-100.wav,22,29.13523509488062,32008.8203125,7007.8046875,871.4732666015625,0.21930983979905025,126
bass_electronic_018-023-025.wav,23,30.86770632850775,32030.876953125,7011.72314453125,701.703857421875,0.21320458279707882,126
bass_electronic_018-023-075.wav,23,30.86770632850775,32685.833984375,7155.2490234375,900.5358276367188,0.23670873066671663,126
bass_electronic_018-023-127.wav,23,30.86770632850775,32676.505859375,7152.2197265625,916.9590454101562,0.24075525075027202,126
bass_electronic_018-024-025.wav,24,32.70319566257483,32810.5546875,7183.47802734375,867.1723022460938,0.23663768137376978,126
bass_electronic_018-024-100.wav,24,32.70319566257483,32633.474609375,7142.6064453125,921.4395141601562,0.24172676078312422,126
bass_electronic_018-026-025.wav,26,36.70809598967594,32688.740234375,7151.3125,871.56494140625,0.23595922544634182,126
bass_electronic_018-026-075.wav,26,36.70809598967594,32559.3203125,7124.14306640625,918.1394653320312,0.23988282945830877,126
bass_electronic_018-026-127.wav,26,36.70809598967594,32590.806640625,7126.974609375,931.63916015625,0.24295050868797732,126
bass_electronic_018-027-075.wav,27,38.890872965260115,32489.41796875,7107.630859375,916.1243286132812,0.2401339656708049,126
bass_electronic_018-029-025.wav,29,43.653528929125486,32586.248046875,7135.24365234375,867.8836059570312,0.23418034076872205,126
bass_electronic_018-029-075.wav,29,43.653528929125486,32550.021484375,7113.21044921875,904.460205078125,0.23983609412255197,126
bass_electronic_018-030-050.wav,30,46.2493028389543,32563.0,7130.228515625,874.7866821289062,0.2343197818045035,126
bass_electronic_018-031-025.wav,31,48.999429497718666,32510.255859375,7112.2890625,893.1694946289062,0.23658081050551058,126
bass_electronic_018-032-025.wav,32,51.91308719749314,32659.345703125,7150.5078125,850.1354370117188,0.23272073536484206,126
bass_electronic_018-032-127.wav,32,51.91308719749314,32455.57421875,7105.0,934.8829345703125,0.24368771590779212,126
bass_electronic_018-033-075.wav,33,55.0,32753.5546875,7169.408203125,913.736328125,0.2450152626199753,126
bass_electronic_018-035-075.wav,35,61.7354126570155,32590.91015625,7129.7607421875,895.2882690429688,0.24011763345462422,126
bass_electronic_018-035-100.wav,35,61.7354126570155,32416.421875,7087.79541015625,915.6303100585938,0.24177781930874534,126
bass_electronic_018-035-127.wav,35,61.7354126570155,32472.30859375,7099.7607421875,913.3779296875,0.24307117759574204,126
bass_electronic_018-037-025.wav,37,69.29565774421802,32388.34375,7091.56787109375,847.998291015625,0.22980989578302205,126
bass_electronic_018-037-050.wav,37,69.29565774421802,32323.255859375,7077.50341796875,875.92529296875,0.23199652062445636,126
bass_electronic_018-037-100.wav,37,69.29565774421802,32365.078125,7086.5048828125,900.947021484375,0.23747400049344525,126
bass_electronic_018-040-050.wav,40,82.4068892282175,32865.03515625,7191.9638671875,854.684814453125,0.2372339631085391,126
bass_electronic_018-040-100.wav,40,82.4068892282175,32616.365234375,7136.59423828125,898.8927612304688,0.2426948442523439,126
bass_electronic_018-041-050.wav,41,87.30705785825097,32620.978515625,7082.00830078125,862.39208984375,0.23297768264387306,126
bass_electronic_018-043-075.wav,43,97.99885899543733,32210.419921875,7050.7177734375,861.4039306640625,0.23029785309229903,126
bass_electronic_018-044-075.wav,44,103.82617439498628,32207.64453125,7044.19140625,829.767333984375,0.22239208144692751,126
bass_electronic_018-045-075.wav,45,110.0,32084.8828125,6939.6572265625,833.7686767578125,0.22190594393943883,126
bass_electronic_018-048-075.wav,48,130.8127826502993,32208.91015625,7049.1669921875,819.4024658203125,0.21753010985415647,126
bass_electronic_018-049-050.wav,49,138.59131548843604,32191.623046875,7038.4423828125,786.1837158203125,0.21098365480486783,126
bass_electronic_018-049-075.wav,49,138.59131548843604,32157.6875,7032.1025390625,813.326904296875,0.21469017832101495,126
bass_electronic_018-050-025.wav,50,146.8323839587038,32078.9375,6915.78173828125,748.943603515625,0.2060590090165128,126
bass_electronic_018-050-075.wav,50,146.8323839587038,31700.7890625,6907.52587890625,798.3449096679688,0.21198738598781347,126
bass_electronic_018-051-100.wav,51,155.56349186104046,32171.548828125,7034.6904296875,837.9881591796875,0.21934196506248282,126
bass_electronic_018-052-075.wav,52,164.81377845643496,32240.3203125,7057.70458984375,852.300048828125,0.22386439042433046,126
bass_electronic_018-053-075.wav,53,174.61411571650194,32247.869140625,7060.29052734375,851.292724609375,0.22422265317594878,126
bass_electronic_018-054-050.wav,54,184.9972113558172,32350.671875,7080.767578125,796.6009521484375,0.21547130851862106,126
bass_electronic_018-054-100.wav,54,184.9972113558172,32238.48828125,7056.53515625,872.927734375,0.22608073245991198,126
bass_electronic_018-056-025.wav,56,207.65234878997256,32283.283203125,7051.541015625,761.2258911132812,0.20673167260985123,126
bass_electronic_018-057-100.wav,57,220.0,31784.65234375,6925.47607421875,842.0677490234375,0.2172369906634518,126
bass_electronic_018-058-100.wav,58,233.08188075904496,32242.482421875,7053.2490234375,837.7610473632812,0.21803544144963638,126
bass_electronic_018-059-025.wav,59,246.94165062806206,32279.384765625,7065.2890625,760.2318115234375,0.2077073194744812,126
bass_electronic_018-060-075.wav,60,261.6255653005986,32314.162109375,7074.89013671875,819.0697631835938,0.2155763084837953,126
bass_electronic_018-061-050.wav,61,277.1826309768721,32308.818359375,7073.4931640625,803.5093994140625,0.21402151572782901,126
bass_electronic_018-061-075.wav,61,277.1826309768721,32281.287109375,7067.7080078125,834.5842895507812,0.21850323000199043,126
bass_electronic_018-062-025.wav,62,293.6647679174076,32363.728515625,7085.11669921875,779.8185424804688,0.2100887307349351,126
bass_electronic_018-062-075.wav,62,293.6647679174076,32256.576171875,7062.859375,838.4293212890625,0.2180912171044359,126
bass_electronic_018-063-050.wav,63,311.1269837220809,32310.607421875,7074.34423828125,775.0750732421875,0.2090145999121597,126
bass_electronic_018-063-075.wav,63,311.1269837220809,32244.96484375,7059.37255859375,844.4720458984375,0.21905343056832874,126
bass_electronic_025-022-050.wav,22,29.13523509488062,32081.9765625,7024.47021484375,750.984375,0.22696850704532137,126
bass_electronic_025-023-100.wav,23,30.86770632850775,33453.58203125,7324.158203125,890.89013671875,0.2371851845496441,126
bass_electronic_025-024-127.wav,24,32.70319566257483,33198.3671875,7269.03466796875,900.4534912109375,0.23753890168598338,126
bass_electronic_025-025-025.wav,25,34.64782887210901,33398.796875,7313.36181640625,845.5582275390625,0.22786378595029033,126
bass_electronic_025-025-127.wav,25,34.64782887210901,33692.1796875,7377.44091796875,881.3587646484375,0.23340736973511378,126
bass_electronic_025-027-127.wav,27,38.890872965260115,33981.46484375,7439.64306640625,877.803955078125,0.23303098913528583,126
bass_electronic_025-028-100.wav,28,41.20344461410875,34245.4140625,7498.845703125,874.8448486328125,0.23295441838960423,126
bass_electronic_025-029-127.wav,29,43.653528929125486,33867.87109375,7412.619140625,893.3748779296875,0.23711155933783573,126
bass_electronic_025-031-127.wav,31,48.999429497718666,33217.75390625,7270.11328125,894.68896484375,0.2355649802077376,126
bass_electronic_025-032-075.wav,32,51.91308719749314,33116.4609375,7251.689453125,878.4445190429688,0.2315888413081246,126
bass_electronic_025-032-127.wav,32,51.91308719749314,33431.0,7319.615234375,907.2183837890625,0.24189367349254326,126
bass_electronic_025-033-127.wav,33,55.0,33879.26953125,7412.7197265625,879.5799560546875,0.23636661432969353,126
bass_electronic_025-036-075.wav,36,65.40639132514966,32865.40234375,7196.92578125,871.8099365234375,0.23004001714348626,126
bass_electronic_025-036-127.wav,36,65.40639132514966,33136.56640625,7254.64697265625,887.5375366210938,0.23416970375938173,126
bass_electronic_025-038-100.wav,38,73.41619197935188,34388.0546875,7492.05908203125,875.43994140625,0.23707585887719937,126
bass_electronic_025-039-075.wav,39,77.78174593052023,34208.7265625,7489.4775390625,857.7302856445312,0.23192869212317482,126
bass_electronic_025-039-127.wav,39,77.78174593052023,34648.68359375,7586.140625,878.82177734375,0.2370966203633934,126
bass_electronic_025-040-025.wav,40,82.4068892282175,33750.7265625,7390.31640625,842.81884765625,0.23174928387824822,126
bass_electronic_025-040-100.wav,40,82.4068892282175,33805.41796875,7402.0166015625,884.845703125,0.23749317449116417,126
bass_electronic_025-040-127.wav,40,82.4068892282175,33905.62890625,7424.02734375,884.8656005859375,0.23887562794157358,126
bass_electronic_025-043-025.wav,43,97.99885899543733,32645.91796875,7147.6640625,830.1841430664062,0.22846128734125984,126
bass_electronic_025-043-100.wav,43,97.99885899543733,32636.978515625,7145.04736328125,874.0938720703125,0.23339578231743074,126
bass_electronic_025-044-075.wav,44,103.82617439498628,32520.8828125,7119.58544921875,839.9176025390625,0.22549341354949434,126
bass_electronic_025-044-127.wav,44,103.82617439498628,32451.30859375,7103.0791015625,869.913330078125,0.23051521744024672,126
bass_electronic_025-045-075.wav,45,110.0,32409.19921875,7087.55419921875,839.1189575195312,0.22280672531804285,126
bass_electronic_025-047-100.wav,47,123.47082531403103,32295.9375,7069.375,831.6171264648438,0.2212064240773735,126
bass_electronic_025-048-025.wav,48,130.8127826502993,32171.98828125,7043.552734375,815.4487915039062,0.21849901821663448,126
bass_electronic_025-048-050.wav,48,130.8127826502993,32175.638671875,7043.77783203125,828.1306762695312,0.22003612732323993,126
bass_electronic_025-048-075.wav,48,130.8127826502993,32184.19140625,7045.76904296875,842.1666870117188,0.2219202449263343,126
bass_electronic_025-050-025.wav,50,146.8323839587038,32317.84765625,7069.9140625,778.6453247070312,0.21056308518607184,126
bass_electronic_025-051-025.wav,51,155.56349186104046,32323.626953125,7075.79248046875,804.8152465820312,0.2157282309402033,126
bass_electronic_025-051-075.wav,51,155.56349186104046,32299.4921875,7070.4775390625,829.7763671875,0.2186496600015813,126
bass_electronic_025-052-050.wav,52,164.81377845643496,32527.3984375,7119.4912109375,831.7809448242188,0.22077646693344075,126
bass_electronic_025-052-100.wav,52,164.81377845643496,32548.640625,7124.9345703125,859.6278686523438,0.2254079163275873,126
bass_electronic_025-053-075.wav,53,174.61411571650194,32488.21875,7112.14013671875,851.9224853515625,0.22471481070432106,126
bass_electronic_025-053-127.wav,53,174.61411571650194,32520.71484375,7118.341796875,874.03369140625,0.2285124537187923,126
bass_electronic_025-054-025.wav,54,184.9972113558172,32625.794921875,7142.4755859375,817.354736328125,0.21965097389816451,126
bass_electronic_025-055-025.wav,55,195.99771799087463,32536.115234375,7122.44970703125,795.9465942382812,0.21545652740249563,126
bass_electronic_025-055-075.wav,55,195.99771799087463,32608.205078125,7137.5361328125,826.2197265625,0.21857999309291057,126
bass_electronic_025-056-075.wav,56,207.65234878997256,32354.72265625,7083.625,833.1558837890625,0.2176265360765389,126
bass_electronic_025-056-127.wav,56,207.65234878997256,32350.154296875,7082.09814453125,847.78271484375,0.21966964639854353,126
bass_electronic_025-057-050.wav,57,220.0,32429.53515625,7085.20068359375,789.0267944335938,0.21006977531136845,126
bass_electronic_025-058-075.wav,58,233.08188075904496,32325.7578125,7073.17919921875,833.6354370117188,0.21813699153637067,126
bass_electronic_025-058-100.wav,58,233.08188075904496,32344.810546875,7078.43408203125,838.5228271484375,0.2195749428845124,126
bass_electronic_025-058-127.wav,58,233.08188075904496,32306.33984375,7069.7763671875,847.6206665039062,0.22014197534230281,126
bass_electronic_025-059-050.wav,59,246.94165062806206,32436.8203125,7100.33251953125,794.376953125,0.21430321034477284,126
bass_electronic_025-059-127.wav,59,246.94165062806206,32274.05859375,7063.748046875,859.5714111328125,0.22367052854864009,126
bass_electronic_025-061-075.wav,61,277.1826309768721,32322.1484375,7074.5283203125,829.3743286132812,0.2191920892001649,126
bass_electronic_025-061-127.wav,61,277.1826309768721,32221.568359375,7051.220703125,865.4476928710938,0.22499857823761635,126
bass_electronic_025-062-025.wav,62,293.6647679174076,32223.669921875,7052.65283203125,790.8434448242188,0.21354769597794232,126
